id,facility_id,year,material,commodity,value_tonnes,grade_ppm,recovery_rate,yield_ppm,amount_sold_tonnes,metal_payable_tonnes,mine_processing,reporting_period,source_id,comment,id_minerals
5169,COM00785.00,2019,O.Zn,Me.Pb,55300,,,,,,,,det_2737,,
5170,COM00785.00,2019,O.Zn,Me.Zn,271200,,,,,,,,det_2737,,
5171,COM00786.00,2010,O.bulk,Me.Ag,1.304,0.651781,,,,,,,det_3294,,6729
5172,COM00786.00,2010,O.bulk,Me.Au,7.518,4.34,0.06132,,,,,,det_3237,,6729
5173,COM00786.00,2011,O.bulk,Me.Ag,1.701,0.571232,,,,,,,det_3294,,6731
5174,COM00786.00,2011,O.bulk,Me.Au,7.664,3.02,0.128659,,,,,,det_3237,,6731
5175,COM00786.00,2012,O.bulk,Me.Ag,2.58,0.675181,,,,,,,det_3294,,6733
5176,COM00786.00,2012,O.bulk,Me.Au,10.359,3.17,0.11636,,,,,,det_3237,,6733
5177,COM00786.00,2013,O.bulk,Me.Ag,2.835,0.684302,,,,,,,det_3294,,6735
5178,COM00786.00,2013,O.bulk,Me.Au,12.186,3.43,0.099113,,,,,,det_3237,,6735
5179,COM00786.00,2014,O.bulk,Me.Ag,3.827,0.926881,,,,,,,det_3294,,6737
5180,COM00786.00,2014,O.bulk,Me.Au,12.816,3.61,0.089245,,,,,,det_3237,,6737
5181,COM00786.00,2015,O.bulk,Me.Ag,6.265,1.553552,,,,,,,det_3120,,6739
5182,COM00786.00,2015,O.bulk,Me.Au,10.805,3.16,0.118113,,,,,,det_3122,,6739
5183,COM00786.00,2016,O.bulk,Me.Ag,6.265,1.600276,,,,,,,det_3120,,6741
5184,COM00786.00,2016,O.bulk,Me.Au,8.836,2.7,0.164112,,,,,,det_3122,,6741
5185,COM00786.00,2017,O.bulk,Me.Ag,7.796,2.023371,,,,,,,det_3121,,6743
5186,COM00786.00,2017,O.bulk,Me.Au,9.976,3.12,0.123786,,,,,,det_3123,,6743
5187,COM00786.00,2018,O.bulk,Me.Ag,4.848,1.486116,,,,,,,det_3121,,6745
5188,COM00786.00,2018,O.bulk,Me.Au,7.047,2.56,0.180829,,,,,,det_3123,,6745
5189,COM00786.00,2019,O.bulk,Me.Ag,2.438,0.886468,,,,,,,det_3121,,6747
5190,COM00786.00,2019,O.bulk,Me.Au,5.476,2.35,0.213732,,,,,,det_3123,,6747
5191,COM00789.00,2019,O.bulk,Me.Ag,0.51,0.492205,,,,,,,det_3121,,6749
5192,COM00789.00,2019,O.bulk,Me.Au,6.747,7.6,0.02022,,,,,,det_3123,,6749
5193,COM00790.00,2012,O.bulk,Me.Ag,15.231,78.42,0.32,,14.961,,,,det_1914,,6751
5194,COM00790.00,2012,O.bulk,Me.Au,3.614,6.43,0.948,,3.635,,,,det_1914,,6751
5195,COM00790.00,2013,O.bulk,Me.Ag,19.113,79.39,0.344,,20.242,,,,det_1913,,6753
5196,COM00790.00,2013,O.bulk,Me.Au,4.022,6.16,0.945,,4.149,,,,det_1913,,6753
5197,COM00790.00,2014,O.bulk,Me.Ag,12.382,55.88,0.326,,12.139,,,,det_1913,,6755
5198,COM00790.00,2014,O.bulk,Me.Au,3.272,5.09,0.946,,3.23,,,,det_1913,,6755
5199,COM00791.00,2016,O.Au,Me.Au,2.943,1.023751,,,,,,,det_3326,,6757
5200,COM00791.00,2017,O.Au,Me.Au,14.518,1.065657,,,,,,,det_3327,,6759
5201,COM00791.00,2018,O.Au,Me.Au,15.112,1.065435,,,,,,,det_3328,,6761
5202,COM00791.00,2019,O.Au,Me.Au,14.829,1.008833,,,,,,,det_3329,,6763
5203,COM00792.00,2001,,Nm.dia,0.011,,,,,,,,det_1072,,
5204,COM00792.00,2002,,Nm.dia,0.023,,,,,,,,det_1072,,
5205,COM00792.00,2003,,Nm.dia,0.012,,,,,,,,det_1072,,
5206,COM00796.00,2014,Con.Cu,Me.Cu,5200,259500,0,,,,,,det_3104,,6764
5207,COM00796.00,2014,Con.Pb,Me.Pb,22300,617200,0,,,,,,det_3104,,6765
5208,COM00796.00,2014,Con.Zn,Me.Zn,66600,537400,0,,,,,,det_3104,,6766
5209,COM00796.00,2014,O.bulk,Me.Ag,140.186,76.827208,0.8114,,,,,,det_1801,,6768
5210,COM00796.00,2015,Con.Cu,Me.Cu,5600,238200,0,,,,,,det_3104,,6769
5211,COM00796.00,2015,Con.Pb,Me.Pb,20700,631500,0,,,,,,det_3104,,6770
5212,COM00796.00,2015,Con.Zn,Me.Zn,61900,538100,0,,,,,,det_3104,,6771
5213,COM00796.00,2015,O.bulk,Me.Ag,141.606,65.487398,0.8153,,,,,,det_1801,,6773
5214,COM00796.00,2016,Con.Cu,Me.Cu,6400,258600,0,,,,,,det_3104,,6774
5215,COM00796.00,2016,Con.Pb,Me.Pb,24400,598800,0,,,,,,det_3104,,6775
5216,COM00796.00,2016,Con.Zn,Me.Zn,73900,529600,0,,,,,,det_3104,,6776
5217,COM00796.00,2016,O.bulk,Me.Ag,159.381,66.621379,0.7941,,,,,,det_1801,,6778
5218,COM00796.00,2017,Con.Cu,Me.Cu,5500,257100,0,,,,,,det_3105,,6779
5219,COM00796.00,2017,Con.Pb,Me.Pb,20200,602900,0,,,,,,det_3105,,6780
5220,COM00796.00,2017,Con.Zn,Me.Zn,68700,531300,0,,,,,,det_3105,,6781
5221,COM00796.00,2017,O.bulk,Me.Ag,134.941,62.085456,0.7572,,,,,,det_1014,,6783
5222,COM00796.00,2018,Con.Cu,Me.Cu,6200,264500,0,,,,,,det_3105,,6784
5223,COM00796.00,2018,Con.Pb,Me.Pb,22100,565100,0,,,,,,det_3105,,6785
5224,COM00796.00,2018,Con.Zn,Me.Zn,70800,523000,0,,,,,,det_3105,,6786
5225,COM00796.00,2018,O.bulk,Me.Ag,160.161,63.786427,0.7659,,,,,,det_1014,,6788
5226,COM00796.00,2019,Con.Cu,Me.Cu,8300,244000,0,,,,,,det_3105,,6789
5227,COM00796.00,2019,Con.Pb,Me.Pb,22600,514700,0,,,,,,det_3105,,6790
5228,COM00796.00,2019,Con.Zn,Me.Zn,3900,504000,0,,,,,,det_3105,,6791
5229,COM00796.00,2019,O.bulk,Me.Ag,196.817,64.069922,0.7853,,,,,,det_1014,,6793
5230,COM00800.00,2000,O.Cu,Me.Cu,59300,7100,0,,,,SX-EW,,det_3044,,6795
5231,COM00800.00,2001,O.Cu,Me.Cu,44100,4100,0,,,,SX-EW,,det_3044,,6797
5232,COM00800.00,2002,O.Cu,Me.Cu,10500,,,,,,SX-EW,,det_1852,,
5233,COM00800.00,2003,O.Cu,Me.Cu,17800,,,,,,SX-EW,,det_1852,,
5234,COM00800.00,2004,,Me.Cu,9071.847,,,,9979.032,,,,det_1169,,
5235,COM00800.00,2005,,Me.Cu,11339.809,,,,13154.179,,,,det_1169,,
5236,COM00800.00,2006,,Me.Cu,8618.255,,,,8618.255,,,,det_1169,,
5237,COM00800.00,2007,,Me.Cu,9071.847,,,,10886.217,,,,det_1169,,
5238,COM00800.00,2008,,Me.Cu,8618.255,,,,9071.847,,,,det_1169,,
5239,COM00800.00,2009,,Me.Cu,7257.478,,,,7257.478,,,,det_1168,,
5240,COM00800.00,2010,,Me.Cu,8164.663,,,,7711.07,,,,det_1168,,
5241,COM00800.00,2011,,Me.Cu,29937.096,,,,26761.95,,,,det_1168,,
5242,COM00800.00,2012,,Me.Cu,29937.096,,,,30844.281,,,,det_1168,,
5243,COM00800.00,2013,,Me.Cu,27669.135,,,,27215.542,,,,det_1168,,
5244,COM00800.00,2014,,Me.Cu,25854.765,,,,27215.542,,,,det_2740,,
5245,COM00800.00,2015,,Me.Cu,19504.472,,,,20865.249,,,,det_2740,,
5246,COM00800.00,2016,,Me.Cu,11339.809,,,,12246.994,,,,det_2740,,
5247,COM00800.00,2017,,Me.Cu,8618.255,,,,8164.663,,,,det_1167,,
5248,COM00800.00,2018,,Me.Cu,7257.478,,,,7257.478,,,,det_1167,,
5249,COM00800.00,2019,,Me.Cu,6803.886,,,,6803.886,,,,det_1167,,
5250,COM00802.00,2006,O.bulk,Me.Pb,1272,,,,,,,,det_2770,,
5251,COM00802.00,2006,O.bulk,Me.Zn,17017,,,,,,,,det_2770,,
5252,COM00802.00,2007,O.bulk,Me.Zn,28748,,,,,,,,det_2023,,
5253,COM00802.00,2008,O.bulk,Me.Zn,21259.32,,,,,,,,det_2769,,
5254,COM00802.00,2009,O.bulk,Me.Ag,10.751,,,,,,,,det_2768,,
5255,COM00802.00,2009,O.bulk,Me.Zn,22474.6,,,,,,,,det_2768,,
5256,COM00802.00,2010,O.bulk,Me.Ag,5.718,,,,,,,,det_2767,,
5257,COM00802.00,2010,O.bulk,Me.Zn,23999.46,,,,,,,,det_2767,,
5258,COM00802.00,2011,O.bulk,Me.Ag,11.228,,,,,,,,det_1330,,
5259,COM00802.00,2011,O.bulk,Me.Zn,19527.78,,,,,,,,det_1330,,
5260,COM00802.00,2012,O.bulk,Me.Ag,13.799,,,,,,,,det_2766,,
5261,COM00802.00,2012,O.bulk,Me.Zn,25505.94,,,,,,,,det_2766,,
5262,COM00802.00,2013,O.bulk,Me.Zn,29275,,,,,,,,det_2765,,
5263,COM00802.00,2014,O.bulk,Me.Zn,40214,,,,,,,,det_2764,,
5264,COM00802.00,2015,O.bulk,Me.Zn,62165,,,,,,,,det_2763,,
5265,COM00802.00,2016,O.bulk,Me.Zn,74191,,,,,,,,det_1322,,
5266,COM00802.00,2017,O.bulk,Me.Pb,16574,,,,,,,,det_1321,,
5267,COM00802.00,2017,O.bulk,Me.Zn,87529,,,,,,,,det_1321,,
5268,COM00802.00,2018,O.bulk,Me.Pb,14050,,,,,,,,det_1332,,
5269,COM00802.00,2018,O.bulk,Me.Zn,74435,,,,,,,,det_1332,,
5270,COM00804.00,2000,Con.Cu,Me.Cu,1100,,,,,,,,det_1901,,
5271,COM00804.00,2000,O.Cu,Oth.cuca,51100,16700,0.726,,,,Heap leaching,,det_1901,,
5272,COM00804.00,2001,O.Cu,Oth.cuca,49600,14900,0.748,,,,Heap leaching,,det_1901,,
5273,COM00804.00,2002,O.Cu,Oth.cuca,51800,13900,0.756,,,,Heap leaching,,det_1900,,
5274,COM00804.00,2003,O.Cu,Oth.cuca,52700,12500,0.75,,,,Heap leaching,,det_1900,,
5275,COM00804.00,2004,O.Cu,Oth.cuca,50000,11100,0.754,,,,Heap leaching,,det_1899,,
5276,COM00804.00,2005,O.Cu,Oth.cuca,46400,11000,0.754,,,,Heap leaching,,det_1899,,
5277,COM00804.00,2006,O.Cu,Oth.cuca,47300,10500,0.782,,47700,,Heap leaching,,det_1898,,
5278,COM00804.00,2007,O.Cu,Oth.cuca,45100,10300,0.791,,45800,,Heap leaching,,det_1898,,
5279,COM00804.00,2008,O.Cu,Oth.cuca,47700,10600,0.804,,47500,,Heap leaching,,det_1897,,
5280,COM00804.00,2009,O.Cu,Oth.cuca,40600,9600,0.775,,39500,,Heap leaching,,det_1897,,
5281,COM00804.00,2010,O.Cu,Oth.cuca,41200,10300,0.776,,41600,,Heap leaching,,det_1896,,
5282,COM00804.00,2011,O.Cu,Oth.cuca,41600,11800,0.756,,42200,,Heap leaching,,det_1896,,
5283,COM00804.00,2012,O.Cu,Oth.cuca,37700,10500,0.742,,37400,,Heap leaching,,det_1895,,
5284,COM00804.00,2013,O.Cu,Oth.cuca,38300,9200,0.779,,38400,,Heap leaching,,det_1895,,
5285,COM00804.00,2014,O.Cu,Oth.cuca,47000,11300,0.795,,46100,,Heap leaching,,det_1174,,
5286,COM00804.00,2015,O.Cu,Oth.cuca,29400,12800,0.782,,30800,,Heap leaching,,det_1174,,
5287,COM00807.00,2012,O.Fe,Me.Fe,4075920,592000,0,,,,,July-June,det_3330,Average grade of ore shipped,6879
5288,COM00807.00,2013,O.Fe,Me.Fe,5007532,601000,0,,,,,July-June,det_3330,Average grade of ore shipped,6881
5289,COM00807.00,2014,O.Fe,Me.Fe,4765045,599000,0,,,,,July-June,det_3331,Average grade of ore shipped,6883
5290,COM00807.00,2015,O.Fe,Me.Fe,5810770,595000,0,,,,,July-June,det_3331,Average grade of ore shipped,6885
5291,COM00811.00,2010,Con.Fe,Me.Fe,10105260,660000,0,,,,,,det_3332,,6911
5292,COM00811.00,2011,Con.Fe,Me.Fe,10835880,660000,0,,,,,,det_3332,,6914
5293,COM00811.00,2012,Con.Fe,Me.Fe,11220660,660000,0,,,,,,det_3332,,6917
5294,COM00811.00,2013,Con.Fe,Me.Fe,10962600,660000,0,,,,,,det_3332,,6920
5295,COM00811.00,2014,Con.Fe,Me.Fe,11041800,660000,0,,,,,,det_3332,,6923
5296,COM00811.00,2015,Con.Fe,Me.Fe,11111100,660000,0,,,,,,det_3332,,6926
5297,COM00811.00,2016,Con.Fe,Me.Fe,11170500,660000,0,,,,,,det_3332,,6929
5298,COM00811.00,2017,Con.Fe,Me.Fe,10917720,660000,0,,,,,,det_3332,,6932
5299,COM00811.00,2018,Con.Fe,Me.Fe,11076120,660000,0,,,,,,det_3332,,6935
5300,COM00811.00,2019,Con.Fe,Me.Fe,11077440,660000,0,,,,,,det_3332,,6938
5301,COM00816.00,2016,O.pgm,Me.pgm,2.833,3.57,0.100061,,2.833,,,,det_3298,,6942
5302,COM00816.00,2017,O.pgm,Me.pgm,7.714,3.58,0.7787,,7.714,,,,det_1799,,6944
5303,COM00816.00,2018,O.pgm,Me.pgm,7.776,3.56,0.7759,,7.776,,,,det_1799,,6946
5304,COM00822.00,2008,O.bulk,Me.Ag,12.198,36.68,0.7,,14.653,,,,det_1915,,7024
5305,COM00822.00,2008,O.bulk,Me.Au,1.783,4.53,0.842,,1.826,,,,det_1915,,7024
5306,COM00822.00,2009,O.bulk,Me.Ag,20.283,40.91,0.689,,14.355,,,,det_1915,,7026
5307,COM00822.00,2009,O.bulk,Me.Au,2.489,4.21,0.823,,2.345,,,,det_1915,,7026
5308,COM00822.00,2010,O.bulk,Me.Ag,18.849,33.37,0.678,,18.665,,,,det_1915,,7028
5309,COM00822.00,2010,O.bulk,Me.Au,2.942,4.41,0.837,,2.858,,,,det_1915,,7028
5310,COM00822.00,2011,O.bulk,Me.Ag,24.605,38.4,0.683,,21.38,,,,det_1914,,7030
5311,COM00822.00,2011,O.bulk,Me.Au,2.703,3.5,0.84,,2.731,,,,det_1914,,7030
5312,COM00822.00,2012,O.bulk,Me.Ag,25.683,39.29,0.676,,32.255,,,,det_1914,,7032
5313,COM00822.00,2012,O.bulk,Me.Au,2.773,3.34,0.811,,2.689,,,,det_1914,,7032
5314,COM00822.00,2013,O.bulk,Me.Ag,30.463,32.02,0.572,,31.353,,,,det_1913,,7034
5315,COM00822.00,2013,O.bulk,Me.Au,3.079,2.45,0.761,,3.064,,,,det_1913,,7034
5316,COM00822.00,2014,O.bulk,Me.Ag,30.332,29.87,0.587,,31.591,,,,det_1913,,7036
5317,COM00822.00,2014,O.bulk,Me.Au,3.112,2.23,0.808,,3.08,,,,det_1913,,7036
5318,COM00822.00,2015,O.bulk,Me.Ag,20.557,19.04,0.587,,20.302,,,,det_1912,,7038
5319,COM00822.00,2015,O.bulk,Me.Au,3.501,2.32,0.811,,3.479,,,,det_1912,,7038
5320,COM00822.00,2016,O.bulk,Me.Ag,13.343,14.45,0.54,,13.357,,,,det_1912,,7040
5321,COM00822.00,2016,O.bulk,Me.Au,3.244,2.34,0.824,,3.179,,,,det_1912,,7040
5322,COM00822.00,2017,O.bulk,Me.Au,2.81,3.05,0.886,,2.826,,,,det_1911,,7042
5323,COM00822.00,2018,O.bulk,Me.Au,2.539,3.42,0.905,,2.533,,,,det_1911,,7044
5324,COM00822.00,2019,O.bulk,Me.Au,2.275,3.32,0.919,,,,,,det_3267,,7046
5325,COM00824.00,2013,O.Cu,Me.Ag,11.638,,,,,,,,det_2749,,
5326,COM00824.00,2013,O.Cu,Me.Cu,33572,,,,,,,,det_2749,,
5327,COM00824.00,2014,O.Cu,Me.Ag,249.494,,,,,,,,det_2749,,
5328,COM00824.00,2014,O.Cu,Me.Cu,141206,,,,,,,,det_2749,,
5329,COM00824.00,2015,O.Cu,Me.Cu,238305,,,,,,,,det_2748,,
5330,COM00824.00,2016,O.Cu,Me.Cu,237020,,,,,,,,det_2748,,
5331,COM00824.00,2017,O.Cu,Me.Ag,126.948,,,,,,,,det_1171,,
5332,COM00824.00,2017,O.Cu,Me.Cu,215086,,,,,,,,det_1171,,
5333,COM00824.00,2018,O.Cu,Me.Ag,143.78,,,,,,,,det_1171,,
5334,COM00824.00,2018,O.Cu,Me.Cu,195485,,,,,,,,det_1171,,
5335,COM00826.00,2011,Con.Fe,Me.Fe,1820000,650000,0,,,,,,det_3035,iron content of approximately 65% to 66%,7070
5336,COM00826.00,2012,Con.Fe,Me.Fe,1885000,650000,0,,,,,,det_3036,iron content of approximately 65% to 66%,7073
5337,COM00826.00,2013,Con.Fe,Me.Fe,1885000,650000,0,,,,,,det_3037,iron content of approximately 65% to 66%,7076
5338,COM00826.00,2014,Con.Fe,Me.Fe,1755000,650000,0,,,,,,det_3038,iron content of approximately 65% to 66%,7079
5339,COM00826.00,2015,Con.Fe,Me.Fe,1755000,650000,0,,,,,,det_3039,iron content of approximately 65% to 66%,7082
5340,COM00826.00,2016,Con.Fe,Me.Fe,1820000,650000,0,,,,,,det_3040,iron content of approximately 65% to 66%,7085
5341,COM00826.00,2017,Con.Fe,Me.Fe,1885000,650000,0,,,,,,det_3041,iron content of approximately 65% to 66%,7088
5342,COM00826.00,2018,Con.Fe,Me.Fe,1820000,650000,0,,,,,,det_3042,iron content of approximately 65% to 66%,7091
5343,COM00826.00,2019,Con.Fe,Me.Fe,1820000,650000,0,,,,,,det_3043,iron content of approximately 64% to 66%,7094
5344,COM00827.00,2007,O.bulk,Me.Ag,1.427,7.7,0.775,,,,,,det_1892,,7099
5345,COM00827.00,2007,O.bulk,Me.Cu,4381.702,21600,0.851,,,,,,det_1892,,7099
5346,COM00827.00,2008,O.bulk,Me.Ag,8.081,11.8,0.846,,,,,,det_1890,,7102
5347,COM00827.00,2008,O.bulk,Me.Au,0.957,1.14,0.779,,,,,,det_1890,,7102
5348,COM00827.00,2008,O.bulk,Me.Cu,21630.459,29100,0.919,,,,,,det_1890,,7102
5349,COM00827.00,2009,O.bulk,Me.Ag,9.323,11,0.819,,,,,,det_1889,,7105
5350,COM00827.00,2009,O.bulk,Me.Au,0.889,1.14,0.753,,,,,,det_1889,,7105
5351,COM00827.00,2009,O.bulk,Me.Cu,24338.406,25500,0.926,,,,,,det_1889,,7105
5352,COM00827.00,2010,O.bulk,Me.Ag,6.433,8.7,0.806,,,,,,det_1888,,7108
5353,COM00827.00,2010,O.bulk,Me.Au,0.693,0.93,0.811,,,,,,det_1888,,7108
5354,COM00827.00,2010,O.bulk,Me.Cu,18349.626,22200,0.903,,,,,,det_1888,,7108
5355,COM00827.00,2011,O.bulk,Me.Ag,6.074,6.1,0.786,,,,,,det_1888,,7111
5356,COM00827.00,2011,O.bulk,Me.Au,0.571,0.6,0.755,,,,,,det_1888,,7111
5357,COM00827.00,2011,O.bulk,Me.Cu,16810.133,15200,0.879,,,,,,det_1888,,7111
5358,COM00827.00,2012,O.bulk,Me.Ag,5.723,5.1,0.84,,,,,,det_1887,,7114
5359,COM00827.00,2012,O.bulk,Me.Au,0.578,0.58,0.74,,,,,,det_1887,,7114
5360,COM00827.00,2012,O.bulk,Me.Cu,16296.667,13400,0.905,,,,,,det_1887,,7114
5361,COM00827.00,2013,O.bulk,Me.Ag,5.039,4.6,0.785,,,,,,det_1887,,7117
5362,COM00827.00,2013,O.bulk,Me.Au,0.571,0.52,0.784,,,,,,det_1887,,7117
5363,COM00827.00,2013,O.bulk,Me.Cu,16890.873,13100,0.923,,,,,,det_1887,,7117
5364,COM00827.00,2014,O.bulk,Me.Ag,5.319,4.7,0.785,,,,,,det_1864,,7120
5365,COM00827.00,2014,O.bulk,Me.Au,0.619,0.56,0.775,,,,,,det_1864,,7120
5366,COM00827.00,2014,O.bulk,Me.Cu,18411,13700,0.932,,,,,,det_1864,,7120
5367,COM00827.00,2015,O.bulk,Me.Ag,5.288,4.7,0.769,,,,,,det_1864,,7123
5368,COM00827.00,2015,O.bulk,Me.Au,0.501,0.49,0.736,,,,,,det_1864,,7123
5369,COM00827.00,2015,O.bulk,Me.Cu,16515,13800,0.862,,,,,,det_1864,,7123
5370,COM00827.00,2016,O.bulk,Me.Ag,11.042,8,0.878,,,,,,det_1863,,7126
5371,COM00827.00,2016,O.bulk,Me.Au,1.229,1.23,0.67,,,,,,det_1863,,7126
5372,COM00827.00,2016,O.bulk,Me.Cu,31426,22100,0.952,,,,,,det_1863,,7126
5373,COM00827.00,2017,O.bulk,Me.Ag,5.319,4.8,0.776,,,,,,det_1863,,7129
5374,COM00827.00,2017,O.bulk,Me.Au,0.784,0.79,0.593,,,,,,det_1863,,7129
5375,COM00827.00,2017,O.bulk,Me.Cu,16332,13700,0.826,,,,,,det_1863,,7129
5376,COM00827.00,2018,O.bulk,Me.Ag,3.004,4.33,0.765,,,,,,det_3333,,7132
5377,COM00827.00,2018,O.bulk,Me.Au,0.206,0.37,0.615,,,,,,det_1892,,7132
5378,COM00827.00,2018,O.bulk,Me.Cu,10418.11,13100,0.865,,,,,,det_1892,,7132
5379,COM00828.00,2000,M.lat,Me.Co,2854,,,,,,,,det_2772,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5380,COM00828.00,2000,M.lat,Me.Ni,28070,,,,,,,,det_2772,"Nickel produced at the Moa Project is approximated by taking the total amount of Refined Nickel produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5381,COM00828.00,2001,M.lat,Me.Co,2942,,,,,,,,det_2772,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5382,COM00828.00,2001,M.lat,Me.Ni,29226,,,,,,,,det_2772,"Nickel produced at the Moa Project is approximated by taking the total amount of Refined Nickel produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5383,COM00828.00,2002,M.lat,Me.Co,3065,,,,,,,,det_2208,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5384,COM00828.00,2002,M.lat,Me.Ni,31694,,,,,,,,det_2208,"Nickel produced at the Moa Project is approximated by taking the total amount of Refined Nickel produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5385,COM00828.00,2003,M.lat,Me.Co,3141,,,,,,,,det_2207,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5386,COM00828.00,2003,M.lat,Me.Ni,31106,,,,,,,,det_2207,"Nickel produced at the Moa Project is approximated by taking the total amount of Refined Nickel produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5387,COM00828.00,2004,M.lat,Me.Co,3325,,,,,,,,det_2206,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5388,COM00828.00,2004,M.lat,Me.Ni,31788,,,,,,,,det_2206,"Nickel produced at the Moa Project is approximated by taking the total amount of Refined Nickel produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5389,COM00828.00,2005,M.lat,Me.Co,3391,,,,,,,,det_2205,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5390,COM00828.00,2005,M.lat,Me.Ni,31878,,,,,,,,det_2205,"Nickel produced at the Moa Project is approximated by taking the total amount of Refined Nickel produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5391,COM00828.00,2006,M.lat,Me.Co,3311,,,,,,,,det_2204,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5392,COM00828.00,2006,M.lat,Me.Ni,30212,,,,,,,,det_2204,"Nickel produced at the Moa Project is approximated by taking the total amount of Refined Nickel produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5393,COM00828.00,2007,M.lat,Me.Co,3573,,,,,,,,det_2203,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5394,COM00828.00,2007,M.lat,Me.Ni,31392,,,,,,,,det_2203,"Nickel produced at the Moa Project is approximated by taking the total amount of Refined Nickel produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5395,COM00828.00,2008,M.lat,Me.Co,3428,,,,,,,,det_2202,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5396,COM00828.00,2008,M.lat,Me.Ni,32408,,,,,,,,det_2202,"Nickel produced at the Moa Project is approximated by taking the total amount of Refined Nickel produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5397,COM00828.00,2009,M.lat,Me.Co,3721,,,,,,,,det_2201,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5398,COM00828.00,2009,M.lat,Me.Ni,33599,,,,,,,,det_2201,"Nickel produced at the Moa Project is approximated by taking the total amount of Refined Nickel produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",
5399,COM00828.00,2010,M.lat,Me.Co,3706,1029.444444,,,,,,,det_3334,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",7134
5400,COM00828.00,2010,M.lat,Me.Ni,33972,9436.666667,,,,,,,det_3334,"Nickel produced at the Moa Project is approximated by taking the total amount of Refined Nickel produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",7134
5401,COM00828.00,2011,M.lat,Me.Co,3854,1073.537604,,,,,,,det_3335,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",7136
5402,COM00828.00,2011,M.lat,Me.Ni,34572,9630.083565,,,,,,,det_3335,"Nickel produced at the Moa Project is approximated by taking the total amount of Refined Nickel produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",7136
5403,COM00828.00,2012,M.lat,Me.Co,3792,1115.294118,,,,,,,det_3336,"Cobalt produced at the Moa Project is approximated by taking the total amount of Refined Cobalt produced at Fort Site. Moa Project is the major supplier of the Fort Site Refinery, but it also refines small quantities of ore sourced from other sources.",7138
