id,facility_id,year,material,commodity,mineral_value_tonnes,commodity_value_tonnes,grade_ppm,source_id,comment
697,COM00982.00,2008,O.Au,Me.Au,29182000,19.362724209,0.65203903199,det_2712,
698,COM00983.00,2018,O.sul,Me.Cu,44473000,,,det_2840,
699,COM00984.00,2019,O.Al,Me.Al2O3,2920000,,,det_1274,
700,COM00984.00,2019,O.Al,Nm.SiO2,2920000,,,det_1274,
701,COM00986.00,2019,O.Al,Me.Al2O3,80080000,,,det_1274,
702,COM00986.00,2019,O.Al,Nm.SiO2,80080000,,,det_1274,
703,COM00990.00,2019,O.bulk,Me.Ag,15215000,737.115947523,53.149116661189616,det_1632,
704,COM00990.00,2019,O.bulk,Me.Au,15215000,28.859814414000002,2.081422280644101,det_1632,
705,COM00991.00,2019,O.bulk,Me.Cu,399000000,1240000,3100,det_2850,
706,COM00991.00,2019,O.bulk,Me.Mo,399000000,25000,60,det_2850,
707,COM00992.00,2019,F.coal,,54671869,,,det_2448,
708,COM00993.00,2018,F.obc,,3285878.4000000004,,,det_1431,
709,COM00995.00,2013,O.Au,Me.Au,488000,3.713787513,7.597672198840001,det_1037,
710,COM00996.00,2019,O.Al,Me.Al2O3,1100000,,,det_1270,0.1 (probable) + 1 (proven)
711,COM00996.00,2019,O.Al,Nm.SiO2,1100000,,,det_1270,0.1 (probable) + 1 (proven)
712,COM00997.00,2020,O.Au,Me.Au,5867000,42.836129253,8,det_2862,
713,COM00999.00,2019,F.coc,,61000000,,,det_1135,
714,COM01005.00,2017,F.lig,,40824907.2,,,det_1427,
715,COM01006.00,2013,O.bulk,Me.Ag,107600,,,det_1343,
716,COM01006.00,2013,O.bulk,Me.Au,107600,,,det_1343,
717,COM01007.00,2006,O.Au,Me.Au,61569387.75510204,98.87619348367348,1.76,det_2871,
718,COM01007.00,2019,O.bulk,Me.Au,54300000,79.94565486,1.461958281190166,det_1151,
719,COM01008.00,2018,O.Au,Me.Au,27882105.263157897,125.3347332631579,4.93,det_1035,
720,COM01012.00,2019,O.Fe,Me.Fe,12000000,,,det_1218,
721,COM01013.00,2019,F.coal,,52000000,,,det_1218,
722,COM01015.00,2019,O.bulk,Me.Ag,56000000,124.73790177200001,2.2607142857142857,det_2873,
723,COM01015.00,2019,O.bulk,Me.Au,56000000,33.73593237,0.6678571428571428,det_2873,
724,COM01015.00,2019,O.bulk,Me.Cu,56000000,473000,8785.714285714286,det_2873,
725,COM01016.00,2019,F.coal,,821000000,,,det_1508,
726,COM01017.00,2019,F.coal,,45000000,,,det_1537,
727,COM01020.00,2018,F.coal,,305140000,,,det_1516,
728,COM01022.00,2020,F.coal,,189900000,,,det_1528,
729,COM01023.00,2020,F.coal,,900000,,,det_1512,
730,COM01025.00,2020,F.coal,,146000000,,,det_1531,
731,COM01026.00,2020,F.coal,,693900000,,,det_1528,
732,COM01028.00,2019,O.Ni,,19634877,,,det_1525, 8.874.134 + 1.804.918
733,COM01030.00,2020,F.coal,,37800000,,,det_1531,
734,COM01031.00,2019,F.coal,,13100000,,,det_1537,
735,COM01032.00,2020,F.coal,,162960000,,,det_2478,
736,COM01033.00,2020,F.coal,,114600000,,,det_1512,= 0.0046 + 0.11
737,COM01034.00,2020,F.coal,,9000000,,,det_1531,
738,COM01036.00,2019,F.coal,,1073000000,,,det_1510,
739,COM01038.00,2020,F.coal,,1800000,,,det_1531,
740,COM01039.00,2019,F.coal,,95300000,,,det_2875,
741,COM01041.00,2020,F.coal,,40600000,,,det_1514,
742,COM01042.00,2019,F.coal,,214000000,,,det_1508,
743,COM01043.00,2019,F.coal,,16000000,,,det_2875,
744,COM01046.00,2019,F.coal,,5800000,,,det_1537,
745,COM01046.00,2020,F.coal,,254000000,,,det_1538,
746,COM01047.00,2020,F.coal,,4500000,,,det_1528,
747,COM01048.00,2020,F.coal,,39200000,,,det_1531,
748,COM01052.00,2018,O.Au,Me.Ag,127901666.66666667,1986.92356866,17.04,det_1035,
749,COM01052.00,2018,O.Au,Me.Au,127901666.66666667,309.57679116,2.66,det_1035,
750,COM01053.00,2019,O.Au,Me.Ag,10377000,1409.25478833,149,det_1387,
751,COM01053.00,2019,O.Au,Me.Pb,10377000,117934.0162,11399.999999999998,det_1387,
752,COM01053.00,2019,O.Au,Me.Zn,10377000,48987.97596,4700,det_1387,
753,COM01055.00,2017,O.bulk,Me.Ag,2100000,,,det_2876,
754,COM01055.00,2017,O.bulk,Me.Au,2100000,,,det_2876,
755,COM01055.00,2017,O.bulk,Me.Cu,2100000,,,det_2876,
756,COM01055.00,2017,O.bulk,Me.Zn,2100000,,,det_2876,
757,COM01055.00,2017,O.bulk,Nm.S,2100000,,,det_2876,
758,COM01056.00,2018,O.bulk,Me.Ag,1400000000,,,det_1602,
759,COM01056.00,2018,O.bulk,Me.Cu,1424100000,,,det_1602,
760,COM01056.00,2018,O.bulk,Me.Mo,1400000000,,,det_1602,
761,COM01057.00,2018,O.Cu,Me.Cu,110143766.60061553,1323830.33910578,12100,det_2833,
762,COM01059.00,2014,O.Cu,Me.Cu,1332000000,,,det_1114,
763,COM01059.00,2014,O.Cu,Me.Mo,1332000000,,,det_1114,
764,COM01061.00,2019,O.bulk,Me.Ag,42700000,,,det_1307,
765,COM01061.00,2019,O.bulk,Me.Pb,42700000,,,det_1307,
766,COM01061.00,2019,O.bulk,Me.Zn,42700000,,,det_1307,
767,COM01062.00,2019,O.bulk,Me.Ag,35300000,,,det_1307,
768,COM01062.00,2019,O.bulk,Me.Pb,35300000,,,det_1307,
769,COM01062.00,2019,O.bulk,Me.Zn,35300000,,,det_1307,
770,COM01065.00,2010,F.coal,,17690400,,,det_1406,
771,COM01066.00,2017,O.bulk,Me.Ca,184600000,,,det_2877,
772,COM01066.00,2017,O.bulk,Me.Co,184600000,,,det_2877,
773,COM01066.00,2017,O.bulk,Me.Mg,184600000,,,det_2877,
774,COM01066.00,2017,O.bulk,Me.Ni,184600000,,,det_2877,
775,COM01067.00,2020,O.Au,Me.Au,,73.708760138,,det_1529,
776,COM01070.00,2019,F.stc,,223171200,,,det_2144,
777,COM01071.00,2013,O.bulk,Me.Ag,63594,,,det_1343,
778,COM01071.00,2013,O.bulk,Me.Pb,63594,,,det_1343,
779,COM01071.00,2013,O.bulk,Me.Zn,63594,,,det_1343,
780,COM01072.00,2018,O.bulk,Me.Ag,56000000,,,det_1602,
781,COM01072.00,2018,O.bulk,Me.Pb,56000000,,,det_1602,
782,COM01072.00,2018,O.bulk,Me.Zn,56000000,,,det_1602,
783,COM01073.00,2019,F.coal,,217728000,,,det_1373,
784,COM01074.00,2019,O.bulk,Me.Au,5100000,36.854379900000005,7.172429351890002,det_1151,
785,COM01081.00,2020,O.Sn,Me.Cu,30920000,66000,2100,det_1437,
786,COM01081.00,2020,O.Sn,Me.Sn,30920000,181000,6000,det_1437,
787,COM01086.00,2019,O.bulk,Me.Fe,19845000,,,det_1447,
788,COM01086.00,2019,O.bulk,Me.Ni,19845000,285760,14400,det_1447,
789,COM01086.00,2019,O.Fe,Me.Fe,41881000,,,det_1447,
790,COM01086.00,2019,O.Fe,Me.Ni,41881000,490000,11700,det_1447,
791,COM01088.00,2019,F.coal,,211105440,,,det_1411,
792,COM01090.00,2017,O.Fe,Me.Fe,1271698113.2075472,,,det_2878,
793,COM01093.00,2019,O.bulk,Me.Ag,263392000,3330.303515379,12.757285408500001,det_1477,
794,COM01093.00,2019,O.bulk,Me.Au,263392000,20.893598451000003,0.08504856939000001,det_1477,
795,COM01097.00,2018,O.bulk,Me.Ag,5400000,,,det_2852,
796,COM01097.00,2018,O.bulk,Me.Au,5400000,,,det_2852,
797,COM01097.00,2018,O.bulk,Me.Cu,5400000,,,det_2852,
798,COM01097.00,2018,O.bulk,Me.Pb,5400000,,,det_2852,
799,COM01097.00,2018,O.bulk,Me.Zn,5400000,,,det_2852,
800,COM01098.00,2019,O.bulk,Me.Ag,537100000,,,det_2879,
801,COM01098.00,2019,O.bulk,Me.Cu,537100000,,,det_2879,
802,COM01098.00,2019,O.bulk,Me.Mo,537100000,,,det_2879,
803,COM01100.00,2018,,Me.U,72000000,,,det_1065,
804,COM01101.00,2007,O.Au,Me.Au,78117000,40.880012166,0.51029141634,det_1041,
805,COM01101.00,2018,O.Au,Me.Ag,8226000,47.315353887,6.3,det_2836,
806,COM01101.00,2018,O.Au,Me.Au,113892000,75.636527364,0.7,det_2836,
807,COM01102.00,2019,O.bulk,Me.Co,12200000,29000,2409.8360655737706,det_1449,
808,COM01102.00,2019,O.bulk,Me.Cu,12200000,268000,22032.786885245903,det_1449,
809,COM01103.00,2007,O.Au,Me.Au,18763000,26.365056390000003,1.4174761565000003,det_1041,
810,COM01105.00,2018,O.pgm,Me.pgm,692000000,2146.6258914036002,3.3915317919075143,det_1093,
811,COM01106.00,2018,O.Au,Me.Au,63780487.804878056,112.70664073634147,1.94,det_2833,
812,COM01107.00,2019,O.bulk,Me.Cu,812000000,,,det_1167,
813,COM01112.00,2019,O.bulk,Me.Au,1148400000,,,det_1159,
814,COM01112.00,2019,O.bulk,Me.Cu,1148400000,,,det_1159,
815,COM01113.00,2018,O.bulk,Me.Cu,581000000,3700000,6400,det_1171,
816,COM01115.00,2019,F.coal,,31000000,,,det_1515,
817,COM01121.00,2017,F.sbc,,10382904,,,det_1427,
818,COM01123.00,2018,O.bulk,Me.Ag,18454000,3178.406771145,188.95838300639429,det_1126,
819,COM01123.00,2018,O.bulk,Me.Au,18454000,8.107963578,0.4821978974748022,det_1126,
820,COM01123.00,2018,O.bulk,Me.Pb,13998000,83000,5900,det_1126,
821,COM01123.00,2018,O.bulk,Me.Zn,13998000,211000,15100,det_1126,
822,COM01130.00,2019,O.Al,Me.Al2O3,42100000,,,det_1274,
823,COM01130.00,2019,O.Al,Nm.SiO2,42100000,,,det_1274,
824,COM01131.00,2019,O.bulk,Me.Au,392300000,14.3647033041,0.04,det_2850,
825,COM01131.00,2019,O.bulk,Me.Cu,392300000,1167000,3000,det_2850,
826,COM01131.00,2019,O.bulk,Me.Fe,392300000,,,det_2850,
827,COM01134.00,2019,F.coc,,502000000,,,det_1135,
828,COM01138.00,2018,O.bulk,Me.Ag,14910000,376.736811147,272,det_1126,
829,COM01138.00,2018,O.bulk,Me.Au,14910000,19.249326117000003,1.42,det_1126,
830,COM01138.00,2018,O.bulk,Me.Pb,14910000,192000,12900,det_1126,
831,COM01138.00,2018,O.bulk,Me.Zn,14910000,333000,22400.000000000004,det_1126,
832,COM01139.00,2017,F.lig,,3343032,,,det_1427,
833,COM01140.00,2012,O.Au,Me.Au,3290000,15.308742490200002,5.13,det_2880,
834,COM01143.00,2019,O.Au,Me.Au,1528000,14.1747615,10.17,det_1387,
835,COM01145.00,2019,F.coal,,36560160,,,det_1411,
836,COM01150.00,2017,O.bulk,Me.AsCu,869800000,,,det_2881,
837,COM01150.00,2017,O.bulk,Me.Cu,894000000,,,det_2881,
838,COM01151.00,2016,O.Cu,Me.Cu,14900000,,,det_2846,
839,COM01153.00,2018,O.Au,Me.Au,3830000,11.0563140207,3.15,det_2833,
840,COM01154.00,2019,O.Fe,Me.Fe,324500000,,,det_1159,
841,COM01155.00,2019,O.Fe,Me.Fe,2823700000,,,det_1159,
842,COM01156.00,2019,O.Fe,Me.Fe,4198100000.0000005,,,det_1159,
843,COM01158.00,2019,O.Au,Me.Au,4300000,2.466408501,0.63,det_2791,
844,COM01164.00,2019,O.bulk,Me.Ag,112600000,,,det_1380,
845,COM01164.00,2019,O.bulk,Me.Au,112600000,,,det_1380,
846,COM01168.00,2020,F.coal,,1479145800,,,det_1582,
847,COM01173.00,2017,F.sbc,,17944416,,,det_1427,
848,COM01174.00,2019,F.coal,,9050000000,,,det_1376,under PRC standard
849,COM01175.00,2019,F.coal,,1370000000,,,det_1376,under PRC standard
850,COM01178.00,2013,O.bulk,Me.Ag,12313,,,det_1343,
851,COM01178.00,2013,O.bulk,Me.Au,12313,,,det_1343,
852,COM01179.00,2020,F.coal,,509000000,,,det_1489,
853,COM01180.00,2019,F.coc,,48081600,,,det_2144,
854,COM01182.00,2020,F.coal,,213000000,,,det_1581,194+19
855,COM01183.00,2018,O.bulk,Me.Au,,12.864,0.5,det_1332,
856,COM01183.00,2018,O.bulk,Me.Cu,,54728,2100,det_1332,
857,COM01185.00,2020,O.bulk,Me.Ag,3300000,19.986413715,6.691212121212121,det_1699,
858,COM01185.00,2020,O.bulk,Me.Au,3300000,11.509906338,3.8363636363636355,det_1699,
859,COM01187.00,2020,F.coal,,203286000,,,det_1561,
860,COM01189.00,2019,O.bulk,O.TiO2,272000000,3700000,13000,det_2860,
861,COM01190.00,2019,O.bulk,Me.Ag,2960000000,,,det_1167,
862,COM01190.00,2019,O.bulk,Me.Cu,2960000000,,,det_1167,
863,COM01190.00,2019,O.bulk,Me.Mo,2960000000,,,det_1167,
864,COM01191.00,2018,O.Au,Me.Au,95223529.41176471,68.70590311505883,0.7899999999999999,det_2833,
865,COM01193.00,2019,O.bulk,Me.Ag,1812000,424.56245644800003,234.1670610538,det_1477,
866,COM01193.00,2019,O.bulk,Me.Pb,1812000,89113.66419494001,54200,det_1477,
867,COM01193.00,2019,O.bulk,Me.Zn,1812000,134002.07231488,81500,det_1477,
868,COM01194.00,2017,O.Fe,Me.Fe,6119866814.650389,,,det_1079,
869,COM01195.00,2020,O.Au,Me.Au,31053000,58.68351261,2.0610588348951793,det_1649,Oxide ; Sulphide ; Stockpiles
870,COM01199.00,2018,O.Fe,Me.Fe,544600000,,,det_1104,
871,COM01200.00,2020,O.Au,Me.Au,3600000,6.917283612,2.1,det_2853,
872,COM01201.00,2009,O.Zn,Me.Zn,8000000,,,det_2838,
873,COM01201.00,2019,O.Zn,Me.Zn,2100000,,,det_1307,
874,COM01202.00,2010,F.coal,,15513120.000000002,,,det_1409,
875,COM01205.00,2018,O.Au,Me.Au,50908000,26.280007821,0.57,det_1126,
876,COM01206.00,2019,F.stc,,2721600,,,det_2144,
877,COM01209.00,2019,O.bulk,Me.Au,109300000,,,det_1159,
878,COM01209.00,2019,O.bulk,Me.Cu,109300000,,,det_1159,
879,COM01211.00,2019,F.coal,,93078720,,,det_1373,
880,COM01214.00,2019,F.coal,,137000000,,,det_1135,
881,COM01222.00,2018,F.coal,,199221120,,,det_1077,
882,COM01227.00,2018,O.pgm,Me.pgm,23900000,418.32556330628,19.2,det_1093,
883,COM01229.00,2019,O.Fe,Me.Fe,5000000000,,,det_1361,
884,COM01231.00,2020,F.coal,,19000000,,,det_1486,
885,COM01233.00,2020,F.coc,,302000000,,,det_2882,
886,COM01234.00,2020,F.coc,,1966000000,,,det_2882,
887,COM01235.00,2020,F.coc,,215000000,,,det_2882,
888,COM01236.00,2020,F.coc,,329000000,,,det_2882, NA
889,COM01237.00,2020,F.lig,,3939000000,,,det_2882,
890,COM01238.00,2020,F.coc,,2000000,,,det_2882,
891,COM01238.00,2020,F.lig,,100000000,,,det_2882,
892,COM01239.00,2020,F.coc,,70000000,,,det_2882,
893,COM01239.00,2020,F.lig,,464000000,,,det_2882,
894,COM01240.00,2010,F.coal,,51256800,,,det_1409,
895,COM01241.00,2017,O.Au,Me.Au,,226.79618504,,det_2883,
896,COM01243.00,2018,O.Au,Me.Au,84000000,165.5612150792,2.16,det_2833,
897,COM01244.00,2013,F.coal,,7076160,,,det_1403,
898,COM01245.00,2020,F.coal,,152000000,,,det_1581,
899,COM01246.00,2019,F.coal,,362000000,,,det_1519,
900,COM01248.00,2019,O.bulk,Me.Fe,35092000,,,det_1447,
901,COM01248.00,2019,O.bulk,Me.Ni,35092000,512330.00000000006,14600,det_1447,
902,COM01248.00,2019,O.Fe,Me.Fe,71208000,,,det_1447,
903,COM01248.00,2019,O.Fe,Me.Ni,71208000,733440,10300,det_1447,
904,COM01251.00,2019,O.bulk,Me.Ag,42215608,,,det_1631,
905,COM01251.00,2019,O.bulk,Me.Cu,42215608,,,det_1631,
906,COM01255.00,2019,O.bulk,Me.Ag,2445606,,,det_1631,
907,COM01255.00,2019,O.bulk,Me.Au,2445606,,,det_1631,
908,COM01255.00,2019,O.bulk,Me.Pb,2445606,,,det_1631,
909,COM01255.00,2019,O.bulk,Me.Zn,2445606,,,det_1631,
910,COM01256.00,2017,O.Au,Me.Au,26400000,125.02139643000001,4.706020839580001,det_2839,
911,COM01257.00,2020,F.coal,,2770000000,,,det_1512,
912,COM01258.00,2019,O.bulk,Me.Ag,66858656,,,det_1631,
913,COM01258.00,2019,O.bulk,Me.Au,66858656,,,det_1631,
914,COM01259.00,2013,O.P,Nm.PO,680900000,,,det_1162,
915,COM01260.00,2013,O.K2O,Me.KCl,12900000,,,det_1162,
916,COM01261.00,2018,O.bulk,Me.Pb,19000000,,,det_1124,Proven ; Probable
917,COM01261.00,2018,O.bulk,Me.Zn,19000000,,,det_1124,Proven ; Probable
918,COM01265.00,2018,O.Au,Me.Au,119917000,210.92045112000002,1.9000000000000001,det_2836,
919,COM01266.00,2014,O.Au,Me.Au,4630000,34.019427756,8.09,det_2884,
920,COM01267.00,2014,O.Au,Me.Au,4630000,34.019427756,8.09,det_2884,
921,COM01269.00,2019,F.coal,,13000000,,,det_1519,
922,COM01270.00,2018,O.bulk,Me.Au,77200000,55.2815701035,0.7952849740932643,det_2841,
923,COM01270.00,2018,O.bulk,Me.Cu,81600000,200200,1017.5735294117646,det_2841,
924,COM01270.00,2018,O.bulk,Me.Pb,44000000,140000,3200,det_1604,
925,COM01270.00,2018,O.bulk,Me.WO3,44000000,160000,3600,det_1604,
926,COM01270.00,2018,O.bulk,Me.Zn,44000000,290000,6500,det_1604,
927,COM01274.00,2011,O.Fe,Me.Fe,10400000,,,det_2843,
928,COM01275.00,2019,O.bulk,Me.Ag,1549000,,,det_2885,
929,COM01275.00,2019,O.bulk,Me.Au,1549000,,,det_2885,
930,COM01275.00,2019,O.bulk,Me.Cu,1549000,,,det_2885,
931,COM01275.00,2019,O.bulk,Me.Pb,1549000,,,det_2885,
932,COM01275.00,2019,O.bulk,Me.Zn,1549000,,,det_2885,
933,COM01276.00,2018,O.bulk,Me.Ag,12080000,,,det_1124,proven ; probable 
934,COM01276.00,2018,O.bulk,Me.Au,12080000,,,det_1124,proven ; probable 
935,COM01276.00,2018,O.bulk,Me.Cu,7880000,,,det_1124,proven ; probable 
936,COM01276.00,2018,O.bulk,Me.Pb,7870000,,,det_1124,probable ; proven 
937,COM01276.00,2018,O.bulk,Me.Te,4200000,,,det_1124,proven ; probable
938,COM01276.00,2018,O.bulk,Me.Zn,7880000,,,det_1124,proven ; probable 
939,COM01278.00,2020,O.Au,Me.Au,33000000,48.1941891,1.6,det_1499,
940,COM01280.00,2020,F.coal,,12000000,,,det_1489,
941,COM01281.00,2019,O.Mn,Me.Mn,3150000,,,det_2044,
942,COM01282.00,2019,O.Fe,Me.Fe,613082759.8,,,det_1233,Process recovery [Metallurgical recovery] includes all factors for converting crude ore tonnage to a saleable product.  Saleable product is a standard pellet containing 65 to 66% Fe.  Saleable product is reported on a dry basis. Shipped products typically contain 1 to 4% moisture.
943,COM01284.00,2019,O.bulk,Me.Au,9900000,,,det_1380,
944,COM01288.00,2020,F.coal,,8603000,,,det_1561,
945,COM01289.00,2018,O.Au,Me.Au,,26.9320469735,,det_1028,
946,COM01290.00,2018,O.sul,Me.Cu,2064661000,,,det_2840,
947,COM01290.00,2018,O.sul,Me.Mo,2064661000,,,det_2840,
948,COM01292.00,2020,O.Au,Me.Au,50520000,49.214771928000005,1.0352731591448932,det_1649,
949,COM01295.00,2020,O.Cu,Me.Ag,4900000,19.135928025,4.753061224489796,det_2215,
950,COM01295.00,2020,O.Cu,Me.Au,5600000,1.304078058,0.24642857142857144,det_2215,
951,COM01295.00,2020,O.Cu,Me.Cu,5600000,85000,15321.42857142857,det_2215,
952,COM01296.00,2018,O.Au,Me.Au,65671428.571428575,106.1082151437143,1.77,det_2833,
953,COM01299.00,2013,F.coal,,167800000,,,det_2441,
954,COM01300.00,2019,O.Au,Me.Ag,35990000,996.4573839270001,30.768824673520424,det_2473,
955,COM01300.00,2019,O.Au,Me.Au,35990000,24.692434533,0.752167268685746,det_2473,
956,COM01301.00,2012,O.Au,Me.Au,46394.74192924802,0.6028315348927122,12.984081593540001,det_2708,
957,COM01302.00,2019,F.coal,,64955519.99999999,,,det_1411,
958,COM01303.00,2018,F.obc,,3378412.8000000003,,,det_1431,
959,COM01304.00,2018,F.obc,,14968800,,,det_1431,
960,COM01307.00,2019,F.stc,,4536000,,,det_2144,
961,COM01308.00,2017,O.Au,Me.Au,81400000,321.20009559000005,3.9716149498474334,det_2839,
962,COM01309.00,2020,F.coal,,246000000,,,det_1581,
963,COM01310.00,2019,O.pgm,Me.pgm,64970000,207.2350140803,3.5,det_1265,
964,COM01311.00,2019,O.Cu,Me.Cu,49000000,,,det_1167,
965,COM01313.00,2020,F.stc,,9000000,,,det_1546,
966,COM01314.00,2019,O.bulk,Me.Ag,10425777,,,det_1631,
967,COM01314.00,2019,O.bulk,Me.Pb,10425777,,,det_1631,
968,COM01314.00,2019,O.bulk,Me.Zn,10425777,,,det_1631,
969,COM01316.00,2002,O.Au,Me.Au,2500000,2.8349523130000005,1.07,det_2854,
970,COM01319.00,2019,O.Fe,Me.Fe,817917835,,,det_1233,Process recovery [Metallurgical recovery] includes all factors for converting crude ore tonnage to a saleable product.  Saleable product is a standard pellet containing 65 to 66% Fe.  Saleable product is reported on a dry basis. Shipped products typically contain 1 to 4% moisture.
971,COM01320.00,2018,O.pgm,Me.pgm,52500000,158.75732952799999,3.3,det_1103,
972,COM01323.00,2016,O.Mn,Me.Mn,10100000,,,det_1160,
973,COM01324.00,2020,F.coal,,37423000,,,det_1561,
974,COM01329.00,2019,O.Fe,Me.Fe,3488800000,,,det_1159,
975,COM01331.00,2018,O.Au,Me.Ag,200486000,2546.07066063,13.930000000000001,det_1035,
976,COM01331.00,2018,O.Au,Me.Au,213152000,143.902178748,0.74,det_1035,
977,COM01335.00,2013,F.coal,,3538080,,,det_1403,
978,COM01338.00,2019,F.stc,,36650880,,,det_1399,
979,COM01346.00,2018,O.Au,Me.Au,400000000,311.84475443,0.8600000000000001,det_2841,
980,COM01346.00,2018,O.Au,Me.Cu,400000000,5000000,12000,det_2841,
981,COM01348.00,2019,F.coal,,13000000,,,det_1519,
982,COM01350.00,2014,O.Au,Me.Au,2200000,10.20582828,4.564273223930001,det_1013,
983,COM01350.00,2019,O.Au,Me.Ag,920000,23.246608966600004,27.403260869565216,det_1359,
984,COM01350.00,2019,O.Au,Me.Au,920000,2.8349523130000005,3.3752173913043477,det_1359,
985,COM01351.00,2019,F.stc,,162388800,,,det_2144,
986,COM01353.00,2019,F.coal,,81375840,,,det_1411,
987,COM01354.00,2020,F.coal,,158200000,,,det_1486,
988,COM01355.00,2018,O.Al,Me.Al2O3,1267000000,,,det_1065,
989,COM01359.00,2020,F.coal,,7500000,,,det_1542,
990,COM01360.00,2019,F.stc,,45813600,,,det_1399,
991,COM01364.00,2019,O.Fe,Me.Fe,480000000,,,det_1218,
992,COM01366.00,2019,O.Cu,Me.Cu,8340000,113500,13287.769784172662,det_2473,
993,COM01367.00,2019,O.Au,Me.Au,30966000,21.772433664,0.7087380782500001,det_1477,
994,COM01370.00,2019,F.stc,,27216000,,,det_2144,
995,COM01373.00,2019,F.stc,,94348800,,,det_2144,
996,COM01374.00,2020,O.Au,Me.Au,24700000,39.689332381999996,1.7,det_1501,
997,COM01378.00,2019,M.lat,Me.Al2O3,270000000,,,det_1147,
998,COM01378.00,2019,M.lat,Nm.SiO2,270000000,,,det_1147,
999,COM01379.00,2018,O.bulk,Me.Zn,,47834,31000,det_1332,
1000,COM01380.00,2019,O.Al,Me.Al2O3,22470000,,,det_1274,
1001,COM01380.00,2019,O.Al,Nm.SiO2,22470000,,,det_1274,
1002,COM01381.00,2019,O.Al,Me.Al2O3,10290000,,,det_1274,
1003,COM01381.00,2019,O.Al,Nm.SiO2,10290000,,,det_1274,
1004,COM01385.00,2019,O.Al,Me.Al2O3,1110000,,,det_1274,
1005,COM01385.00,2019,O.Al,Nm.SiO2,1110000,,,det_1274,
1006,COM01388.00,2017,O.bulk,Me.Ag,178941524.79644707,1416.4269448556624,7.973926366213754,det_2839,
1007,COM01388.00,2017,O.bulk,Me.Au,193190229.45965952,108.59273243893412,0.5503717766272413,det_2839,
1008,COM01392.00,2019,O.Al,Me.Al2O3,1010000,,,det_1274,
1009,COM01392.00,2019,O.Al,Nm.SiO2,1010000,,,det_1274,
1010,COM01394.00,2020,F.coal,,269000000,,,det_1489,
1011,COM01395.00,2020,F.coal,,51000000,,,det_1486,
1012,COM01398.00,2018,O.bulk,Me.Ag,21500000,,,det_1374,
1013,COM01398.00,2018,O.bulk,Me.Cu,21500000,,,det_1374,
1014,COM01398.00,2018,O.bulk,Me.Pb,21500000,,,det_1374,
1015,COM01398.00,2018,O.bulk,Me.Zn,21500000,,,det_1374,
1016,COM01399.00,2019,O.bulk,Me.Ag,8439000,357.203991438,46.49,det_1385,
1017,COM01399.00,2019,O.bulk,Me.Au,8439000,3.855535128,0.5,det_1385,
1018,COM01399.00,2019,O.bulk,Me.Cu,8439000,95163.67922600001,11299.999999999998,det_1385,
1019,COM01399.00,2019,O.bulk,Me.Pb,8439000,65544.097465,7800,det_1385,
1020,COM01399.00,2019,O.bulk,Me.Zn,8439000,259454.83564,30700,det_1385,
1021,COM01402.00,2020,F.coal,,1530043915,,,det_2587,
1022,COM01409.00,2018,O.bulk,Me.Au,440700000,,,det_1602,
1023,COM01409.00,2018,O.bulk,Me.Cu,440700000,,,det_1602,
1024,COM01410.00,2018,O.Cu,Me.Cu,467484000,2167173.625386,4640,det_1035,
1025,COM01410.00,2019,O.Cu,Me.Cu,568500000,,,det_1173,
1026,COM01416.00,2019,O.bulk,Me.Ag,10100000,,,det_1307,
1027,COM01416.00,2019,O.bulk,Me.Pb,10100000,,,det_1307,
1028,COM01416.00,2019,O.bulk,Me.Zn,10100000,,,det_1307,
1029,COM01418.00,2018,O.Au,Me.Au,,9.896,7.879999999999999,det_1332,
1030,COM01419.00,2020,F.coal,,25000000,,,det_1489,
1031,COM01428.00,2019,F.coal,,3080000000,,,det_1376,under PRC standard
1032,COM01429.00,2020,F.stc,,47200000,,,det_1115,27.9+19.3
1033,COM01430.00,2018,O.bulk,Me.Au,,0.357,0.32,det_1332,
1034,COM01430.00,2018,O.bulk,Me.Cu,,501440,6800.000000000001,det_1332,
1035,COM01432.00,2019,O.bulk,Me.Ag,10816000,822.13617077,82.00000000000001,det_2842,
1036,COM01432.00,2019,O.bulk,Me.Pb,10816000,371000,34000,det_2842,
1037,COM01432.00,2019,O.bulk,Me.Zn,10816000,803000,74000,det_2842,
1038,COM01435.00,2019,O.Al,Me.Al2O3,10360000,,,det_1274,
1039,COM01435.00,2019,O.Al,Nm.SiO2,10360000,,,det_1274,
