id,facility_id,facility_type,year,input,input_value_tonnes,output,output_value_tonnes,grade_ppm,recovery_rate,amount_sold_tonnes,metal_payable_tonnes,incl_purchased,reporting_period,source_id,comment
2006,COM00614.00,Smelter,2012,Alumina,,Primary aluminium,71000,,,,,,,det_1303,
2007,COM00614.00,Smelter,2013,Alumina,,Primary aluminium,66000,,,,,,,det_1303,
2008,COM00614.00,Smelter,2014,Alumina,,Primary aluminium,64000,,,,,,,det_2007,
2009,COM00614.00,Smelter,2015,Alumina,,Primary aluminium,66000,,,,,,,det_2007,
2010,COM00614.00,Smelter,2016,Alumina,,Primary aluminium,68000,,,,,,,det_1284,
2011,COM00614.00,Smelter,2017,Alumina,,Primary aluminium,72000,,,,,,,det_1284,
2012,COM00614.00,Smelter,2018,Alumina,,Primary aluminium,72000,,,,,,,det_1277,
2013,COM00614.00,Smelter,2019,Alumina,,Primary aluminium,72000,,,,,,,det_1277,
2014,COM00618.00,Smelter,2015,Copper concentrate,709188,Copper anodes,150292,,0.98,,,,,det_1708,inclusive of Sentinel and third-party concentrate processed
2015,COM00618.00,Smelter,2015,Copper concentrate,,Sulphuric acid,645000,,,,,,,det_1708,inclusive of Sentinel and third-party concentrate processed
2016,COM00618.00,Smelter,2016,Copper concentrate,1143974,Copper anodes,257330,,0.97,,,,,det_1708,inclusive of Sentinel and third-party concentrate processed
2017,COM00618.00,Smelter,2016,Copper concentrate,,Sulphuric acid,1109000,,,,,,,det_1708,inclusive of Sentinel and third-party concentrate processed
2018,COM00618.00,Smelter,2017,Copper concentrate,1211740,Copper anodes,297553,,0.96,,,,,det_1709,inclusive of Sentinel and third-party concentrate processed
2019,COM00618.00,Smelter,2017,Copper concentrate,,Sulphuric acid,1128000,,,,,,,det_1709,inclusive of Sentinel and third-party concentrate processed
2020,COM00618.00,Smelter,2018,Copper concentrate,1381637,Copper anodes,347037,,0.97,,,,,det_1709,inclusive of Sentinel and third-party concentrate processed
2021,COM00618.00,Smelter,2018,Copper concentrate,,Sulphuric acid,1255000,,,,,,,det_1709,inclusive of Sentinel and third-party concentrate processed
2022,COM00637.00,Smelter,2008,Alumina,,Primary aluminium,297000,,,,,,,det_1291,
2023,COM00637.00,Smelter,2009,Alumina,,Primary aluminium,297000,,,,,,,det_1291,
2024,COM00637.00,Smelter,2010,Alumina,,Primary aluminium,296000,,,,,,,det_2008,
2025,COM00637.00,Smelter,2011,Alumina,,Primary aluminium,293000,,,,,,,det_2008,
2026,COM00637.00,Smelter,2012,Alumina,,Primary aluminium,295000,,,,,,,det_1303,
2027,COM00637.00,Smelter,2013,Alumina,,Primary aluminium,279000,,,,,,,det_1303,
2028,COM00637.00,Smelter,2014,Alumina,,Primary aluminium,287000,,,,,,,det_2007,
2029,COM00637.00,Smelter,2015,Alumina,,Primary aluminium,289000,,,,,,,det_2007,
2030,COM00637.00,Smelter,2016,Alumina,,Primary aluminium,293000,,,,,,,det_1284,
2031,COM00637.00,Smelter,2017,Alumina,,Primary aluminium,292000,,,,,,,det_1284,
2032,COM00637.00,Smelter,2018,Alumina,,Primary aluminium,291000,,,,,,,det_1277,
2033,COM00637.00,Smelter,2019,Alumina,,Primary aluminium,294000,,,,,,,det_1277,
2034,COM00643.00,Refinery,2006,,,Refined Zinc,151000,,,141638,,,,det_1182,
2035,COM00643.00,Refinery,2007,,,Refined Zinc,143000,,,126355,,,,det_1182,
2036,COM00643.00,Refinery,2008,,,Refined Zinc,121000,,,124917,,,,det_1181,
2037,COM00643.00,Refinery,2009,,,Refined Zinc,112700,,,115833,,,,det_1181,
2038,COM00643.00,Refinery,2010,,,Refined Zinc,,,,48560,,,,det_1180,
2039,COM00643.00,Refinery,2011,,,Refined Zinc,,,,0,,,,det_1180,
2040,COM00654.00,Smelter,2008,,,Aluminium,247000,,,,,,,det_1068,
2041,COM00654.00,Smelter,2009,,,Aluminium,224000,,,,,,,det_1068,
2042,COM00654.00,Smelter,2010,,,Aluminium,184000,,,,,,,det_1070,
2043,COM00654.00,Smelter,2012,,,Aluminium,182000,,,,,,,det_1069,
2044,COM00654.00,Smelter,2013,,,Aluminium,172000,,,,,,,det_1066,
2045,COM00654.00,Smelter,2014,,,Aluminium,125000,,,,,,,det_1066,
2046,COM00654.00,Smelter,2015,,,Aluminium,110000,,,,,,,det_1066,
2047,COM00654.00,Smelter,2016,,,Aluminium,408000,,,,,,,det_1065,
2048,COM00654.00,Smelter,2017,,,Aluminium,433000,,,,,,,det_1065,
2049,COM00654.00,Smelter,2018,,,Aluminium,436000,,,,,,,det_1065,
2050,COM00660.00,Smelter,2000,,,Cadmium,683,,,,,,,det_1704,
2051,COM00660.00,Smelter,2000,,,Mercury,76,,,,,,,det_1704,
2052,COM00660.00,Smelter,2000,,,Zinc,222881,,,,,,,det_1704,
2053,COM00660.00,Smelter,2000,Zinc concentrate,442337,,,,,,,,,det_1704,
2054,COM00660.00,Smelter,2001,,,Cadmium,604,,,,,,,det_1704,
2055,COM00660.00,Smelter,2001,,,Mercury,71,,,,,,,det_1704,
2056,COM00660.00,Smelter,2001,,,Zinc,248816,,,,,,,det_1704,
2057,COM00660.00,Smelter,2001,Zinc concentrate,472947,,,,,,,,,det_1704,
2058,COM00660.00,Smelter,2002,,,Cadmium,4,,,,,,,det_1704,
2059,COM00660.00,Smelter,2002,,,Mercury,51,,,,,,,det_1704,
2060,COM00660.00,Smelter,2002,,,Zinc,235337,,,,,,,det_1704,
2061,COM00660.00,Smelter,2002,Zinc concentrate,459649,,,,,,,,,det_1704,
2062,COM00660.00,Smelter,2003,,,Mercury,25,,,,,,,det_1704,
2063,COM00660.00,Smelter,2003,,,Zinc,265853,,,,,,,det_1704,
2064,COM00660.00,Smelter,2003,Zinc concentrate,500813,,,,,,,,,det_1704,
2065,COM00660.00,Smelter,2004,,,Mercury,24,,,,,,,det_1704,
2066,COM00660.00,Smelter,2004,,,Zinc,284525,,,,,,,det_1704,
2067,COM00660.00,Smelter,2004,Zinc concentrate,548054,,,,,,,,,det_1704,
2068,COM00660.00,Smelter,2005,Zinc,281904,,,,,,,,,det_1705,
2069,COM00660.00,Smelter,2005,Mercury,34,,,,,,,,,det_1705,
2070,COM00660.00,Smelter,2005,,,,,,,,,,,det_1705,
2071,COM00660.00,Smelter,2006,,,Mercury,23,,,,,,,det_1705,
2072,COM00660.00,Smelter,2006,,,Zinc,282238,,,,,,,det_1705,
2073,COM00660.00,Smelter,2006,,,,,,,,,,,det_1705,
2074,COM00660.00,Smelter,2007,,,Mercury,45,,,,,,,det_1705,
2075,COM00660.00,Smelter,2007,,,Zinc,305543,,,,,,,det_1705,
2076,COM00660.00,Smelter,2007,,,,,,,,,,,det_1705,
2077,COM00660.00,Smelter,2008,,,Mercury,33,,,,,,,det_1705,
2078,COM00660.00,Smelter,2008,,,Zinc,297722,,,,,,,det_1705,
2079,COM00660.00,Smelter,2008,,,,,,,,,,,det_1705,
2080,COM00660.00,Smelter,2009,,,Silver in concentrate,,,,,,,,det_1124,
2081,COM00660.00,Smelter,2009,,,Sulphuric acid,,,,,,,,det_1124,
2082,COM00660.00,Smelter,2009,,,Zinc,295000,,,,,,,det_1124,
2083,COM00660.00,Smelter,2009,Zinc concentrate,571000,,,,,,,,,det_1124,
2084,COM00660.00,Smelter,2010,,,Silver in concentrate,,,,,,,,det_1124,
2085,COM00660.00,Smelter,2010,,,Sulphuric acid,199000,,,,,,,det_1124,
2086,COM00660.00,Smelter,2010,,,Zinc,307000,,,,,,,det_1124,
2087,COM00660.00,Smelter,2010,Zinc concentrate,587000,,,,,,,,,det_1124,
2088,COM00660.00,Smelter,2011,,,Silver in concentrate,,,,,,,,det_1124,
2089,COM00660.00,Smelter,2011,,,Sulphuric acid,302000,,,,,,,det_1124,
2090,COM00660.00,Smelter,2011,,,Zinc,307000,,,,,,,det_1124,
2091,COM00660.00,Smelter,2011,Zinc concentrate,600000,,,,,,,,,det_1124,
2092,COM00660.00,Smelter,2012,,,Silver in concentrate,,,,,,,,det_1124,
2093,COM00660.00,Smelter,2012,,,Sulphuric acid,313000,,,,,,,det_1124,
2094,COM00660.00,Smelter,2012,,,Zinc,315000,,,,,,,det_1124,
2095,COM00660.00,Smelter,2012,Zinc concentrate,589000,,,,,,,,,det_1124,
2096,COM00660.00,Smelter,2013,,,Silver in concentrate,,,,,,,,det_1124,
2097,COM00660.00,Smelter,2013,,,Sulphuric acid,319000,,,,,,,det_1124,
2098,COM00660.00,Smelter,2013,,,Zinc,312000,,,,,,,det_1124,
2099,COM00660.00,Smelter,2013,Zinc concentrate,602000,,,,,,,,,det_1124,
2100,COM00660.00,Smelter,2014,,,Silver in concentrate,5.651,,,,,,,det_1124,
2101,COM00660.00,Smelter,2014,,,Sulphuric acid,314000,,,,,,,det_1124,
2102,COM00660.00,Smelter,2014,,,Zinc,302000,,,,,,,det_1124,
2103,COM00660.00,Smelter,2014,Zinc concentrate,577000,,,,,,,,,det_1124,
2104,COM00660.00,Smelter,2015,,,Silver in concentrate,0.517,,,,,,,det_1124,
2105,COM00660.00,Smelter,2015,,,Sulphuric acid,343000,,,,,,,det_1124,
2106,COM00660.00,Smelter,2015,,,Zinc,306000,,,,,,,det_1124,
2107,COM00660.00,Smelter,2015,Zinc concentrate,584000,,,,,,,,,det_1124,
2108,COM00660.00,Smelter,2016,,,Silver in concentrate,0.552,,,,,,,det_1124,
2109,COM00660.00,Smelter,2016,,,Sulphuric acid,315000,,,,,,,det_1124,
2110,COM00660.00,Smelter,2016,,,Zinc,291000,,,,,,,det_1124,
2111,COM00660.00,Smelter,2016,Zinc concentrate,547000,,,,,,,,,det_1124,
2112,COM00660.00,Smelter,2017,,,Silver in concentrate,0.585,,,,,,,det_1124,
2113,COM00660.00,Smelter,2017,,,Sulphuric acid,326000,,,,,,,det_1124,
2114,COM00660.00,Smelter,2017,,,Zinc,285000,,,,,,,det_1124,
2115,COM00660.00,Smelter,2017,Zinc concentrate,560000,,,,,,,,,det_1124,
2116,COM00660.00,Smelter,2018,,,Silver in concentrate,0.585,,,,,,,det_1124,
2117,COM00660.00,Smelter,2018,,,Sulphuric acid,322000,,,,,,,det_1124,
2118,COM00660.00,Smelter,2018,,,Zinc,295000,,,,,,,det_1124,
2119,COM00660.00,Smelter,2018,Zinc concentrate,566000,,,,,,,,,det_1124,
2120,COM00669.00,Refinery,2006,Bauxite,,Alumina,219485,,,,,,April-March,det_2012,
2121,COM00669.00,Smelter,2006,,,Aluminium ingots,58750,,,,,,April-March,det_2012,
2122,COM00669.00,Smelter,2006,,,Aluminium rods,64602,,,,,,April-March,det_2012,
2123,COM00669.00,Smelter,2006,,,Aluminium rolled products,50391,,,,,,April-March,det_2012,
2124,COM00669.00,Refinery,2007,Bauxite,,Alumina,222395,,,,,,April-March,det_2012,
2125,COM00669.00,Smelter,2007,,,Aluminium ingots,182921,,,,,,April-March,det_2012,
2126,COM00669.00,Smelter,2007,,,Aluminium rods,72981,,,,,,April-March,det_2012,
2127,COM00669.00,Smelter,2007,,,Aluminium rolled products,57287,,,,,,April-March,det_2012,
2128,COM00669.00,Refinery,2008,Bauxite,,Alumina,217185,,,,,,April-March,det_1689,
2129,COM00669.00,Smelter,2008,,,Aluminium ingots,195795,,,,,,April-March,det_1689,
2130,COM00669.00,Smelter,2008,,,Aluminium rods,101183,,,,,,April-March,det_1689,
2131,COM00669.00,Smelter,2008,,,Aluminium rolled products,61693,,,,,,April-March,det_1689,
2132,COM00669.00,Refinery,2009,Bauxite,,Alumina,197947,,,,,,April-March,det_1689,
2133,COM00669.00,Smelter,2009,,,Aluminium ingots,172263,,,,,,April-March,det_1689,
2134,COM00669.00,Smelter,2009,,,Aluminium rods,127120,,,,,,April-March,det_1689,
2135,COM00669.00,Smelter,2009,,,Aluminium rolled products,57399,,,,,,April-March,det_1689,
2136,COM00669.00,Refinery,2010,Bauxite,,Alumina,42893,,,,,,April-March,det_1689,
2137,COM00669.00,Smelter,2010,,,Aluminium ingots,54173,,,,,,April-March,det_1689,
2138,COM00669.00,Smelter,2010,,,Aluminium rods,148279,,,,,,April-March,det_1689,
2139,COM00669.00,Smelter,2010,,,Aluminium rolled products,65973,,,,,,April-March,det_1689,
2140,COM00669.00,Smelter,2011,,,Aluminium ingots,27927,,,,,,April-March,det_1308,
2141,COM00669.00,Smelter,2011,,,Aluminium rods,160665,,,,,,April-March,det_1308,
2142,COM00669.00,Smelter,2011,,,Aluminium rolled products,66706,,,,,,April-March,det_1308,
2143,COM00669.00,Smelter,2012,,,Aluminium ingots,8671,,,,,,April-March,det_1308,
2144,COM00669.00,Smelter,2012,,,Aluminium rods,167826,,,,,,April-March,det_1308,
2145,COM00669.00,Smelter,2012,,,Aluminium rolled products,69157,,,,,,April-March,det_1308,
2146,COM00669.00,Smelter,2013,,,Aluminium ingots,8416,,,,,,April-March,det_1308,
2147,COM00669.00,Smelter,2013,,,Aluminium rods,179987,,,,,,April-March,det_1308,
2148,COM00669.00,Smelter,2013,,,Aluminium rolled products,58587,,,,,,April-March,det_1308,
2149,COM00669.00,Smelter,2014,,,Aluminium ingots,34714,,,,,,April-March,det_1309,
2150,COM00669.00,Smelter,2014,,,Aluminium rods,166239,,,,,,April-March,det_1309,
2151,COM00669.00,Smelter,2014,,,Aluminium rolled products,51083,,,,,,April-March,det_1309,
2152,COM00669.00,Smelter,2015,,,Aluminium ingots,104650,,,,,,April-March,det_1309,
2153,COM00669.00,Smelter,2015,,,Aluminium rods,172464,,,,,,April-March,det_1309,
2154,COM00669.00,Smelter,2015,,,Aluminium rolled products,46807,,,,,,April-March,det_1309,
2155,COM00669.00,Smelter,2016,,,Aluminium ingots,93442,,,,,,April-March,det_1309,
2156,COM00669.00,Smelter,2016,,,Aluminium rods,217650,,,,,,April-March,det_1309,
2157,COM00669.00,Smelter,2016,,,Aluminium rolled products,20526,,,,,,April-March,det_1309,
2158,COM00669.00,Smelter,2017,,,Aluminium ingots,202769,,,,,,April-March,det_1307,
2159,COM00669.00,Smelter,2017,,,Aluminium rods,205277,,,,,,April-March,det_1307,
2160,COM00669.00,Smelter,2017,,,Aluminium rolled products,19033,,,,,,April-March,det_1307,
2161,COM00669.00,Smelter,2018,,,Aluminium ingots,318585,,,,,,April-March,det_1307,
2162,COM00669.00,Smelter,2018,,,Aluminium rods,223983,,,,,,April-March,det_1307,
2163,COM00669.00,Smelter,2018,,,Aluminium rolled products,26483,,,,,,April-March,det_1307,
2164,COM00669.00,Smelter,2019,,,Aluminium ingots,320979,,,,,,April-March,det_1307,
2165,COM00669.00,Smelter,2019,,,Aluminium rods,224133,,,,,,April-March,det_1307,
2166,COM00669.00,Smelter,2019,,,Aluminium rolled products,26119,,,,,,April-March,det_1307,
2167,COM00677.00,Smelter,2008,Alumina,,Primary aluminium,1000000,,,,,,,det_1291,
2168,COM00677.00,Smelter,2009,Alumina,,Primary aluminium,952000,,,,,,,det_1291,
2169,COM00677.00,Smelter,2010,Alumina,,Primary aluminium,979000,,,,,,,det_2008,
2170,COM00677.00,Smelter,2011,Alumina,,Primary aluminium,995000,,,,,,,det_2008,
2171,COM00677.00,Smelter,2012,Alumina,,Primary aluminium,1000000,,,,,,,det_1303,
2172,COM00677.00,Smelter,2013,Alumina,,Primary aluminium,1002000,,,,,,,det_1303,
2173,COM00677.00,Smelter,2014,Alumina,,Primary aluminium,1005000,,,,,,,det_2007,
2174,COM00677.00,Smelter,2015,Alumina,,Primary aluminium,1013000,,,,,,,det_2007,
2175,COM00677.00,Smelter,2016,Alumina,,Primary aluminium,1024000,,,,,,,det_1284,
2176,COM00677.00,Smelter,2017,Alumina,,Primary aluminium,1019000,,,,,,,det_1284,
2177,COM00677.00,Smelter,2018,Alumina,,Primary aluminium,1015000,,,,,,,det_1277,
2178,COM00677.00,Smelter,2019,Alumina,,Primary aluminium,1018000,,,,,,,det_1277,
2179,COM00681.00,Smelter,2008,,,Crude steel,6200000,,,,,,,det_1925,
2180,COM00681.00,Smelter,2009,,,Crude steel,5000000,,,,,,,det_1924,
2181,COM00681.00,Smelter,2010,,,Crude steel,6100000,,,,,,,det_1823,
2182,COM00681.00,Smelter,2011,,,Crude steel,5700000,,,,,,,det_1923,
2183,COM00681.00,Smelter,2012,,,Crude steel,6400000,,,,,,,det_1922,
2184,COM00681.00,Smelter,2013,,,Crude steel,6400000,,,,,,,det_1220,
2185,COM00681.00,Smelter,2014,,,Crude steel,6300000,,,,,,,det_1221,
2186,COM00681.00,Smelter,2015,,,Crude steel,6100000,,,,,,,det_1921,
2187,COM00681.00,Smelter,2016,,,Crude steel,6300000,,,,,,,det_1920,
2188,COM00681.00,Smelter,2017,,,Crude steel,5800000,,,,,,,det_1919,
2189,COM00681.00,Smelter,2018,,,Crude steel,4800000,,,,,,,det_1918,
2190,COM00681.00,Smelter,2019,,,Crude steel,5300000,,,,,,,det_1218,
2191,COM00682.00,Smelter,2008,Alumina,,Primary aluminium,93000,,,,,,,det_1291,
2192,COM00682.00,Smelter,2009,Alumina,,Primary aluminium,111000,,,,,,,det_1291,
2193,COM00682.00,Smelter,2010,Alumina,,Primary aluminium,129000,,,,,,,det_2008,
2194,COM00682.00,Smelter,2011,Alumina,,Primary aluminium,131000,,,,,,,det_2008,
2195,COM00682.00,Smelter,2012,Alumina,,Primary aluminium,131000,,,,,,,det_1303,
2196,COM00682.00,Smelter,2013,Alumina,,Primary aluminium,113000,,,,,,,det_1303,
2197,COM00682.00,Smelter,2014,Alumina,,Primary aluminium,116000,,,,,,,det_2007,
2198,COM00682.00,Smelter,2015,Alumina,,Primary aluminium,128000,,,,,,,det_2007,
2199,COM00682.00,Smelter,2016,Alumina,,Primary aluminium,124000,,,,,,,det_1284,
2200,COM00682.00,Smelter,2017,Alumina,,Primary aluminium,123000,,,,,,,det_1284,
2201,COM00682.00,Smelter,2018,Alumina,,Primary aluminium,125000,,,,,,,det_1277,
2202,COM00682.00,Smelter,2019,Alumina,,Primary aluminium,120000,,,,,,,det_1277,
2203,COM00693.00,Refinery,2005,Copper anode,,Copper Cathode,233700,,,,,,,det_1803,
2204,COM00693.00,Refinery,2005,,,Copper Rod,113200,,,,,,,det_1803,
2205,COM00693.00,Refinery,2005,Copper anode,,Gold,0.8170000000000001,,,,,,,det_1803,
2206,COM00693.00,Refinery,2005,Copper anode,,Silver,142.5,,,,,,,det_1803,
2207,COM00693.00,Smelter,2005,Copper Concentrate,894700,Copper anode,282400,,,,,,,det_1803,
2208,COM00693.00,Smelter,2005,,,Sulfuric acid,833400,,,,,,,det_1803,
2209,COM00693.00,Refinery,2006,Copper anode,,Copper Cathode,200400,,,,,,,det_1803,
2210,COM00693.00,Refinery,2006,,,Copper Rod,96600,,,,,,,det_1803,
2211,COM00693.00,Refinery,2006,Copper anode,,Gold,0.722,,,,,,,det_1803,
2212,COM00693.00,Refinery,2006,Copper anode,,Silver,131,,,,,,,det_1803,
2213,COM00693.00,Smelter,2006,Copper Concentrate,724000,Copper anode,242400,,,,,,,det_1803,
2214,COM00693.00,Smelter,2006,,,Sulfuric acid,670500,,,,,,,det_1803,
2215,COM00693.00,Refinery,2007,Copper anode,,Copper Cathode,173300,,,,,,,det_1803,
2216,COM00693.00,Refinery,2007,,,Copper Rod,96600,,,,,,,det_1803,
2217,COM00693.00,Refinery,2007,Copper anode,,Gold,0.544,,,,,,,det_1803,
2218,COM00693.00,Refinery,2007,Copper anode,,Silver,110.1,,,,,,,det_1803,
2219,COM00693.00,Smelter,2007,Copper Concentrate,684800,Copper anode,204400,,,,,,,det_1803,
2220,COM00693.00,Smelter,2007,,,Sulfuric acid,674300,,,,,,,det_1803,
2221,COM00693.00,Refinery,2008,Copper anode,,Copper Cathode,140300,,,,,,,det_1598,
2222,COM00693.00,Refinery,2008,,,Copper Rod,76300,,,,,,,det_1598,
2223,COM00693.00,Refinery,2008,Copper anode,,Gold,0.666,,,,,,,det_1598,
2224,COM00693.00,Refinery,2008,Copper anode,,Silver,136.4,,,,,,,det_1598,
2225,COM00693.00,Smelter,2008,Copper Concentrate,574600,Copper anode,173200,,,,,,,det_1598,
2226,COM00693.00,Smelter,2008,,,Sulfuric acid,578200,,,,,,,det_1598,
2227,COM00693.00,Refinery,2009,Copper anode,,Copper Cathode,117100,,,,,,,det_1598,
2228,COM00693.00,Refinery,2009,,,Copper Rod,60100,,,,,,,det_1598,
2229,COM00693.00,Refinery,2009,Copper anode,,Gold,0.9501000000000001,,,,,,,det_1598,
2230,COM00693.00,Refinery,2009,Copper anode,,Silver,202.3,,,,,,,det_1598,
2231,COM00693.00,Smelter,2009,Copper Concentrate,466000,Copper anode,140800,,,,,,,det_1598,
2232,COM00693.00,Smelter,2009,,,Sulfuric acid,485700,,,,,,,det_1598,
2233,COM00693.00,Refinery,2010,Copper anode,,Copper Cathode,84600,,,,,,,det_1598,
2234,COM00693.00,Refinery,2010,,,Copper Rod,57300,,,,,,,det_1598,
2235,COM00693.00,Refinery,2010,Copper anode,,Gold,0.8457000000000001,,,,,,,det_1598,
2236,COM00693.00,Refinery,2010,Copper anode,,Silver,189.6,,,,,,,det_1598,
2237,COM00693.00,Smelter,2010,Copper Concentrate,416700,Copper anode,117600,,,,,,,det_1598,
2238,COM00693.00,Smelter,2010,,,Sulfuric acid,441500,,,,,,,det_1598,
2239,COM00693.00,Refinery,2011,Copper anode,,Copper Cathode,186900,,,,,,,det_1802,
2240,COM00693.00,Refinery,2011,,,Copper Rod,107900,,,,,,,det_1802,
2241,COM00693.00,Refinery,2011,Copper anode,,Gold,0.9961000000000001,,,,,,,det_1802,
2242,COM00693.00,Refinery,2011,Copper anode,,Silver,215,,,,,,,det_1802,
2243,COM00693.00,Smelter,2011,Copper Concentrate,832300,Copper anode,233800,,,,,,,det_1802,
2244,COM00693.00,Smelter,2011,,,Sulfuric acid,819000,,,,,,,det_1802,
2245,COM00693.00,Refinery,2012,Copper anode,,Copper Cathode,213700,,,,,,,det_1802,
2246,COM00693.00,Refinery,2012,,,Copper Rod,120800,,,,,,,det_1802,
2247,COM00693.00,Refinery,2012,Copper anode,,Gold,1.4267,,,,,,,det_1802,
2248,COM00693.00,Refinery,2012,Copper anode,,Silver,268.2,,,,,,,det_1802,
2249,COM00693.00,Smelter,2012,Copper Concentrate,904300,Copper anode,263000,,,,,,,det_1802,
2250,COM00693.00,Smelter,2012,,,Sulfuric acid,887800,,,,,,,det_1802,
2251,COM00693.00,Refinery,2013,Copper anode,,Copper Cathode,188000,,,,,,,det_1802,
2252,COM00693.00,Refinery,2013,,,Copper Rod,126800,,,,,,,det_1802,
2253,COM00693.00,Refinery,2013,Copper anode,,Gold,1.2690000000000001,,,,,,,det_1802,
2254,COM00693.00,Refinery,2013,Copper anode,,Silver,290.6,,,,,,,det_1802,
2255,COM00693.00,Smelter,2013,Copper Concentrate,722600,Copper anode,222100,,,,,,,det_1802,
2256,COM00693.00,Smelter,2013,,,Sulfuric acid,719500,,,,,,,det_1802,
2257,COM00693.00,Refinery,2014,Copper anode,,Copper Cathode,204300,,,,,,,det_1801,
2258,COM00693.00,Refinery,2014,,,Copper Rod,129100,,,,,,,det_1801,
2259,COM00693.00,Refinery,2014,Copper anode,,Gold,1.5418,,,,,,,det_1801,
2260,COM00693.00,Refinery,2014,Copper anode,,Silver,225.1,,,,,,,det_1801,
2261,COM00693.00,Smelter,2014,Copper Concentrate,926400,Copper anode,259600.00000000003,,,,,,,det_1801,
2262,COM00693.00,Smelter,2014,,,Sulfuric acid,960800,,,,,,,det_1801,
2263,COM00693.00,Refinery,2015,Copper anode,,Copper Cathode,213400,,,,,,,det_1801,
2264,COM00693.00,Refinery,2015,,,Copper Rod,138200,,,,,,,det_1801,
2265,COM00693.00,Refinery,2015,Copper anode,,Gold,4.5785,,,,,,,det_1801,
2266,COM00693.00,Refinery,2015,Copper anode,,Silver,238.2,,,,,,,det_1801,
2267,COM00693.00,Smelter,2015,Copper Concentrate,933400,Copper anode,257899.99999999997,,,,,,,det_1801,
2268,COM00693.00,Smelter,2015,,,Sulfuric acid,972400,,,,,,,det_1801,
2269,COM00693.00,Refinery,2016,Copper anode,,Copper Cathode,224200,,,,,,,det_1801,
2270,COM00693.00,Refinery,2016,,,Copper Rod,144500,,,,,,,det_1801,
2271,COM00693.00,Refinery,2016,Copper anode,,Gold,4.8058000000000005,,,,,,,det_1801,
2272,COM00693.00,Refinery,2016,Copper anode,,Silver,256.9,,,,,,,det_1801,
2273,COM00693.00,Smelter,2016,Copper Concentrate,1004800,Copper anode,269500,,,,,,,det_1801,
2274,COM00693.00,Smelter,2016,,,Sulfuric acid,1007900,,,,,,,det_1801,
2275,COM00693.00,Refinery,2017,Copper anode,,Copper Cathode,228100,,,,,,,det_1014,
2276,COM00693.00,Refinery,2017,,,Copper Rod,133100,,,,,,,det_1014,
2277,COM00693.00,Refinery,2017,Copper anode,,Gold,1.2642,,,,,,,det_1014,
2278,COM00693.00,Refinery,2017,Copper anode,,Silver,222.5,,,,,,,det_1014,
2279,COM00693.00,Smelter,2017,Copper Concentrate,997700,Copper anode,271800,,,,,,,det_1014,
2280,COM00693.00,Smelter,2017,,,Sulfuric acid,976400,,,,,,,det_1014,
2281,COM00693.00,Refinery,2018,Copper anode,,Copper Cathode,239200,,,,,,,det_1014,
2282,COM00693.00,Refinery,2018,,,Copper Rod,147100,,,,,,,det_1014,
2283,COM00693.00,Refinery,2018,Copper anode,,Gold,1.2285,,,,,,,det_1014,
2284,COM00693.00,Refinery,2018,Copper anode,,Silver,264.3,,,,,,,det_1014,
2285,COM00693.00,Smelter,2018,Copper Concentrate,1041700,Copper anode,287700,,,,,,,det_1014,
2286,COM00693.00,Smelter,2018,,,Sulfuric acid,1002500,,,,,,,det_1014,
2287,COM00693.00,Refinery,2019,Copper anode,,Copper Cathode,231600,,,,,,,det_1014,
2288,COM00693.00,Refinery,2019,,,Copper Rod,142700,,,,,,,det_1014,
2289,COM00693.00,Refinery,2019,Copper anode,,Gold,1.1258,,,,,,,det_1014,
2290,COM00693.00,Refinery,2019,Copper anode,,Silver,250.3,,,,,,,det_1014,
2291,COM00693.00,Smelter,2019,Copper Concentrate,1011400,Copper anode,279100,,,,,,,det_1014,
2292,COM00693.00,Smelter,2019,,,Sulfuric acid,966200,,,,,,,det_1014,
2293,COM00700.00,Smelter,2000,,,Raw steel,,,,,,,,det_1980,
2294,COM00700.00,Smelter,2001,,,Raw steel,,,,,,,,det_1980,
2295,COM00700.00,Smelter,2002,,,Raw steel,,,,,,,,det_1980,
2296,COM00700.00,Smelter,2003,,,Raw steel,,,,,,,,det_1980,
2297,COM00700.00,Smelter,2004,,,Raw steel,,,,,,,,det_1980,
2298,COM00700.00,Smelter,2005,,,Raw steel,,,,,,,,det_2806,
2299,COM00700.00,Smelter,2006,,,Raw steel,,,,,,,,det_2806,
2300,COM00700.00,Smelter,2007,,,Raw steel,,,,,,,,det_2806,
2301,COM00700.00,Smelter,2008,,,Raw steel,2325000,,,,,,,det_2806,
2302,COM00700.00,Smelter,2009,,,Raw steel,356000,,,,,,,det_2806,
2303,COM00700.00,Smelter,2010,,,Raw steel,1052000,,,,,,,det_2805,
2304,COM00700.00,Smelter,2011,,,Raw steel,2336000,,,,,,,det_2805,
2305,COM00700.00,Smelter,2012,,,Raw steel,2450000,,,,,,,det_2805,
2306,COM00700.00,Smelter,2013,,,Raw steel,1189000,,,,,,,det_2805,
2307,COM00700.00,Smelter,2014,,,Raw steel,1744000,,,,,,,det_2805,
2308,COM00702.00,Refinery,2012,Bauxite,,Calcined alumina,927516,,,,,,April-March,det_2013,
2309,COM00702.00,Refinery,2013,Bauxite,,Calcined alumina,527052,,,,,,April-March,det_2013,
2310,COM00702.00,Refinery,2014,Bauxite,,Calcined alumina,524060,,,,,,April-March,det_1309,
