id,facility_id,year,type,material,value_tonnes,overall_grade_ppm,amount_sold_tonnes,mine_processing,reporting_period,source_id,comment
6227,COM00747.00,2005,Concentrate,Con.Cu,865100,385000,,,,det_1899,
6228,COM00747.00,2005,Ore mined,O.Cu,46756500,,,,,det_1899,Ore processed estimated by taking daily ore throughput times 365
6229,COM00747.00,2005,Ore processed,O.Cu,46756500,,,,,det_1899,Ore processed estimated by taking daily ore throughput times 365
6230,COM00747.00,2006,Concentrate,Con.Cu,842600,399000,,,,det_1898,
6231,COM00747.00,2006,Ore mined,O.Cu,46501000,,,,,det_1898,Ore processed estimated by taking daily ore throughput times 365
6232,COM00747.00,2006,Ore processed,O.Cu,46501000,,,,,det_1898,Ore processed estimated by taking daily ore throughput times 365
6233,COM00747.00,2007,Concentrate,Con.Cu,872100,345000,,,,det_1898,
6234,COM00747.00,2007,Ore mined,O.Cu,46099500,,,,,det_1898,Ore processed estimated by taking daily ore throughput times 365
6235,COM00747.00,2007,Ore processed,O.Cu,46099500,,,,,det_1898,Ore processed estimated by taking daily ore throughput times 365
6236,COM00747.00,2008,Concentrate,Con.Cu,1135200,309000,,,,det_1897,
6237,COM00747.00,2008,Ore mined,O.Cu,49932000,,,,,det_1897,Ore processed estimated by taking daily ore throughput times 365
6238,COM00747.00,2008,Ore processed,O.Cu,49932000,,,,,det_1897,Ore processed estimated by taking daily ore throughput times 365
6239,COM00747.00,2009,Concentrate,Con.Cu,951100,339000,,,,det_1897,
6240,COM00747.00,2009,Ore mined,O.Cu,47158000,,,,,det_1897,Ore processed estimated by taking daily ore throughput times 365
6241,COM00747.00,2009,Ore processed,O.Cu,47158000,,,,,det_1897,Ore processed estimated by taking daily ore throughput times 365
6242,COM00747.00,2010,Concentrate,Con.Cu,1160700,,,,,det_1896,
6243,COM00747.00,2010,Ore mined,O.Cu,58181000,,,,,det_1896,Ore processed estimated by taking daily ore throughput times 365
6244,COM00747.00,2010,Ore processed,O.Cu,58181000,,,,,det_1896,Ore processed estimated by taking daily ore throughput times 365
6245,COM00747.00,2011,Concentrate,Con.Cu,1228000,,,,,det_1896,
6246,COM00747.00,2011,Ore mined,O.Cu,64459000,,,,,det_1896,Ore processed estimated by taking daily ore throughput times 365
6247,COM00747.00,2011,Ore processed,O.Cu,64459000,,,,,det_1896,Ore processed estimated by taking daily ore throughput times 365
6248,COM00747.00,2012,Ore mined,O.Cu,65809500,,,,,det_1895,Ore processed estimated by taking daily ore throughput times 365
6249,COM00747.00,2012,Ore processed,O.Cu,65809500,,,,,det_1895,Ore processed estimated by taking daily ore throughput times 365
6250,COM00747.00,2013,Ore mined,O.Cu,64678000,,,,,det_1895,Ore processed estimated by taking daily ore throughput times 365
6251,COM00747.00,2013,Ore processed,O.Cu,64678000,,,,,det_1895,Ore processed estimated by taking daily ore throughput times 365
6252,COM00747.00,2014,Ore mined,O.Cu,64349500,,,,,det_1174,Ore processed estimated by taking daily ore throughput times 365
6253,COM00747.00,2014,Ore processed,O.Cu,64349500,,,,,det_1174,Ore processed estimated by taking daily ore throughput times 365
6254,COM00747.00,2015,Ore mined,O.Cu,61393000,,,,,det_1174,Ore processed estimated by taking daily ore throughput times 365
6255,COM00747.00,2015,Ore processed,O.Cu,61393000,,,,,det_1174,Ore processed estimated by taking daily ore throughput times 365
6256,COM00747.00,2016,Ore mined,O.Cu,56794000,,,,,det_1894,Ore processed estimated by taking daily ore throughput times 365
6257,COM00747.00,2016,Ore processed,O.Cu,56794000,,,,,det_1894,Ore processed estimated by taking daily ore throughput times 365
6258,COM00747.00,2017,Ore mined,O.Cu,58984000,,,,,det_1894,Ore processed estimated by taking daily ore throughput times 365
6259,COM00747.00,2017,Ore processed,O.Cu,58984000,,,,,det_1894,Ore processed estimated by taking daily ore throughput times 365
6260,COM00747.00,2018,Ore mined,O.Cu,61721500,,,,,det_1893,Ore processed estimated by taking daily ore throughput times 365
6261,COM00747.00,2018,Ore processed,O.Cu,61721500,,,,,det_1893,Ore processed estimated by taking daily ore throughput times 365
6262,COM00747.00,2019,Ore mined,O.Cu,61247000,,,,,det_1893,Ore processed estimated by taking daily ore throughput times 365
6263,COM00747.00,2019,Ore processed,O.Cu,61247000,,,,,det_1893,Ore processed estimated by taking daily ore throughput times 365
6264,COM00749.00,2012,Concentrate,Con.Ni,9028,,,,July-June,det_2260,
6265,COM00749.00,2012,Ore mined,O.Ni,34426,,,,July-June,det_2260,
6266,COM00749.00,2012,Ore processed,O.Ni,34426,,,,July-June,det_2260,
6267,COM00751.00,2013,Concentrate,Con.Cu,40331,,27502,,July-June,det_1987,
6268,COM00751.00,2013,Ore mined,O.Cu,1000000,,,,July-June,det_1987,
6269,COM00751.00,2013,Ore processed,O.Cu,1047000,,,,July-June,det_1987,
6270,COM00751.00,2014,Concentrate,Con.Cu,57009,,82458,,July-June,det_1987,
6271,COM00751.00,2014,Ore mined,O.Cu,1439000,,,,July-June,det_1987,
6272,COM00751.00,2014,Ore processed,O.Cu,1558000,,,,July-June,det_1987,
6273,COM00751.00,2015,Concentrate,Con.Cu,61902,,62182,,July-June,det_1987,
6274,COM00751.00,2015,Ore mined,O.Cu,1599000,,,,July-June,det_1987,
6275,COM00751.00,2015,Ore processed,O.Cu,1650000,,,,July-June,det_1987,
6276,COM00751.00,2016,Concentrate,Con.Cu,51391,,51315,,July-June,det_1987,
6277,COM00751.00,2016,Ore mined,O.Cu,1221000,,,,July-June,det_1987,
6278,COM00751.00,2016,Ore processed,O.Cu,1277000,,,,July-June,det_1987,
6279,COM00751.00,2017,Concentrate,Con.Cu,44680,,44514,,July-June,det_1987,
6280,COM00751.00,2017,Ore mined,O.Cu,1005000,,,,July-June,det_1987,
6281,COM00751.00,2017,Ore processed,O.Cu,1013000,,,,July-June,det_1987,
6282,COM00755.00,2002,Ore mined,O.Al,0,,,,,det_2006,
6283,COM00755.00,2002,Ore processed,O.Al,0,,,,,det_2006,
6284,COM00755.00,2003,Ore mined,O.Al,0,,,,,det_2005,
6285,COM00755.00,2003,Ore processed,O.Al,0,,,,,det_2005,
6286,COM00755.00,2004,Ore mined,O.Al,263000,,,,,det_2004,
6287,COM00755.00,2004,Ore processed,O.Al,263000,,,,,det_2004,
6288,COM00755.00,2005,Ore mined,O.Al,219000,,,,,det_2003,
6289,COM00755.00,2005,Ore processed,O.Al,219000,,,,,det_2003,
6290,COM00755.00,2008,Ore mined,O.Al,752000,,,,,det_2002,
6291,COM00755.00,2008,Ore processed,O.Al,752000,,,,,det_2002,
6292,COM00755.00,2009,Ore mined,O.Al,721200,,,,,det_2001,
6293,COM00755.00,2009,Ore processed,O.Al,721200,,,,,det_2001,
6294,COM00755.00,2010,Ore mined,O.Al,950000,,,,,det_2000,
6295,COM00755.00,2010,Ore processed,O.Al,950000,,,,,det_2000,
6296,COM00755.00,2011,Ore mined,O.Al,735000,,,,,det_1276,
6297,COM00755.00,2011,Ore processed,O.Al,735000,,,,,det_1276,
6298,COM00755.00,2012,Ore mined,O.Al,579800,,,,,det_1275,
6299,COM00755.00,2012,Ore processed,O.Al,579800,,,,,det_1275,
6300,COM00755.00,2013,Ore mined,O.Al,713000,,,,,det_1629,
6301,COM00755.00,2013,Ore processed,O.Al,713000,,,,,det_1629,
6302,COM00755.00,2014,Ore mined,O.Al,668000,,,,,det_1999,
6303,COM00755.00,2014,Ore processed,O.Al,668000,,,,,det_1999,
6304,COM00755.00,2015,Ore mined,O.Al,928000,,,,,det_1998,
6305,COM00755.00,2015,Ore processed,O.Al,928000,,,,,det_1998,
6306,COM00755.00,2016,Ore mined,O.Al,989000,,,,,det_1630,
6307,COM00755.00,2016,Ore processed,O.Al,989000,,,,,det_1630,
6308,COM00755.00,2017,Ore mined,O.Al,779000,,,,,det_1997,
6309,COM00755.00,2017,Ore processed,O.Al,779000,,,,,det_1997,
6310,COM00755.00,2018,Ore mined,O.Al,460000,,,,,det_1996,
6311,COM00755.00,2018,Ore processed,O.Al,460000,,,,,det_1996,
6312,COM00755.00,2019,Ore mined,O.Al,379000,,,,,det_1274,
6313,COM00755.00,2019,Ore processed,O.Al,379000,,,,,det_1274,
6314,COM00758.00,2002,Ore mined,O.Au,3892241,1.37,,,,det_2051,
6315,COM00758.00,2002,Ore processed,O.Au,4471851,1.3,,,,det_2051,
6316,COM00758.00,2003,Ore mined,O.Au,4263746,1.45,,,,det_2051,
6317,COM00758.00,2003,Ore processed,O.Au,4813128,1.38,,,,det_2051,
6318,COM00758.00,2004,Ore mined,O.Au,4297781,1.49,,,,det_2051,
6319,COM00758.00,2004,Ore processed,O.Au,5042969,1.36,,,,det_2051,
6320,COM00758.00,2005,Ore mined,O.Au,4648903,1.29,,,,det_2051,
6321,COM00758.00,2005,Ore processed,O.Au,4989306,1.27,,,,det_2051,
6322,COM00758.00,2006,Ore mined,O.Au,5678195,1.23,,,,det_2051,
6323,COM00758.00,2006,Ore processed,O.Au,5513634,1.24,,,,det_2051,
6324,COM00758.00,2007,Ore mined,O.Au,5564873,,,,,det_2050,
6325,COM00758.00,2007,Ore processed,O.Au,5564873,,,,,det_2050,
6326,COM00758.00,2008,Ore mined,O.Au,5545008,,,,,det_2050,
6327,COM00758.00,2008,Ore processed,O.Au,5545008,,,,,det_2050,
6328,COM00758.00,2009,Ore mined,O.Au,5635537,,,,,det_2050,
6329,COM00758.00,2009,Ore processed,O.Au,5635537,,,,,det_2050,
6330,COM00758.00,2010,Ore mined,O.Au,5458607,,,,,det_2049,
6331,COM00758.00,2010,Ore processed,O.Au,5458607,,,,,det_2049,
6332,COM00758.00,2011,Ore mined,O.Au,5817001,,,,,det_2049,
6333,COM00758.00,2011,Ore processed,O.Au,5817001,,,,,det_2049,
6334,COM00758.00,2012,Ore mined,O.Au,5789255,,,,,det_2049,
6335,COM00758.00,2012,Ore processed,O.Au,5789255,,,,,det_2049,
6336,COM00758.00,2013,Ore mined,O.Au,5811868,,,,,det_1633,
6337,COM00758.00,2013,Ore processed,O.Au,5811868,,,,,det_1633,
6338,COM00758.00,2014,Ore mined,O.Au,5669729,,,,,det_1633,
6339,COM00758.00,2014,Ore processed,O.Au,5669729,,,,,det_1633,
6340,COM00758.00,2015,Ore mined,O.Au,5608000,1.37,,,,det_2048,
6341,COM00758.00,2015,Ore processed,O.Au,7752000,1.1,,,,det_2048,
6342,COM00758.00,2016,Ore mined,O.Au,4971000,1.04,,,,det_2048,
6343,COM00758.00,2016,Ore processed,O.Au,6068000,0.96,,,,det_2048,
6344,COM00758.00,2017,Ore mined,O.Au,5072000,1.13,,,,det_2048,
6345,COM00758.00,2017,Ore processed,O.Au,5878000,1.04,,,,det_2048,
6346,COM00758.00,2018,Ore mined,O.Au,6314000,1.31,,,,det_2048,
6347,COM00758.00,2018,Ore processed,O.Au,5897000,1.24,,,,det_2048,
6348,COM00758.00,2019,Ore mined,O.Au,6456000,1.04,,,,det_2048,
6349,COM00758.00,2019,Ore processed,O.Au,5917000,1.1,,,,det_2048,
6350,COM00762.00,2006,Ore mined,O.Al,565301,,,,April-March,det_2012,
6351,COM00762.00,2006,Ore processed,O.Al,565301,,,,April-March,det_2012,
6352,COM00762.00,2007,Ore mined,O.Al,665495,,,,April-March,det_2012,
6353,COM00762.00,2007,Ore processed,O.Al,665495,,,,April-March,det_2012,
6354,COM00762.00,2008,Ore mined,O.Al,628925,,,,April-March,det_1689,
6355,COM00762.00,2008,Ore processed,O.Al,628925,,,,April-March,det_1689,
6356,COM00762.00,2009,Ore mined,O.Al,571422,,,,April-March,det_1689,
6357,COM00762.00,2009,Ore processed,O.Al,571422,,,,April-March,det_1689,
6358,COM00762.00,2010,Ore mined,O.Al,486429,,,,April-March,det_1689,
6359,COM00762.00,2010,Ore processed,O.Al,486429,,,,April-March,det_1689,
6360,COM00762.00,2011,Ore mined,O.Al,564608,,,,April-March,det_1308,
6361,COM00762.00,2011,Ore processed,O.Al,564608,,,,April-March,det_1308,
6362,COM00762.00,2012,Ore mined,O.Al,620193,,,,April-March,det_1308,
6363,COM00762.00,2012,Ore processed,O.Al,620193,,,,April-March,det_1308,
6364,COM00762.00,2013,Ore mined,O.Al,230137,,,,April-March,det_1308,
6365,COM00762.00,2013,Ore processed,O.Al,230137,,,,April-March,det_1308,
6366,COM00762.00,2014,Ore mined,O.Al,0,,,,April-March,det_1309,
6367,COM00762.00,2014,Ore processed,O.Al,0,,,,April-March,det_1309,
6368,COM00762.00,2015,Ore mined,O.Al,0,,,,April-March,det_1309,
6369,COM00762.00,2015,Ore processed,O.Al,0,,,,April-March,det_1309,
6370,COM00762.00,2016,Ore mined,O.Al,455,,,,April-March,det_1309,
6371,COM00762.00,2016,Ore processed,O.Al,455,,,,April-March,det_1309,
6372,COM00762.00,2017,Ore mined,O.Al,73170,,,,April-March,det_1307,
6373,COM00762.00,2017,Ore processed,O.Al,73170,,,,April-March,det_1307,
6374,COM00762.00,2018,Ore mined,O.Al,589320,,,,April-March,det_1307,
6375,COM00762.00,2018,Ore processed,O.Al,589320,,,,April-March,det_1307,
6376,COM00762.00,2019,Ore mined,O.Al,0,,,,April-March,det_1307,
6377,COM00762.00,2019,Ore processed,O.Al,0,,,,April-March,det_1307,
6378,COM00763.00,2012,Ore mined,O.bulk,103570,,,,,det_1343,
6379,COM00763.00,2012,Ore processed,O.bulk,103570,,,,,det_1343,
6380,COM00763.00,2013,Ore mined,O.bulk,161567,,,,,det_1343,
6381,COM00763.00,2013,Ore processed,O.bulk,161567,,,,,det_1343,
6382,COM00763.00,2014,Ore mined,O.bulk,148058,,,,,det_2027,
6383,COM00763.00,2014,Ore processed,O.bulk,148058,,,,,det_2027,
6384,COM00763.00,2015,Ore mined,O.bulk,158124,,,,,det_2027,
6385,COM00763.00,2015,Ore processed,O.bulk,158124,,,,,det_2027,
6386,COM00763.00,2016,Ore mined,O.bulk,204035,,,,,det_2026,
6387,COM00763.00,2016,Ore processed,O.bulk,204035,,,,,det_2026,
6388,COM00763.00,2017,Ore mined,O.bulk,170519,,,,,det_2026,
6389,COM00763.00,2017,Ore processed,O.bulk,170519,,,,,det_2026,
6390,COM00763.00,2018,Ore mined,O.bulk,92450,,,,,det_2029,
6391,COM00763.00,2018,Ore processed,O.bulk,92450,,,,,det_2029,
6392,COM00764.00,2011,Ore mined,O.Fe,2473000,,,,,det_2568,
6393,COM00764.00,2011,Ore processed,O.Fe,2473000,,,,,det_2568,
6394,COM00764.00,2012,Ore mined,O.Fe,2500000,,,,,det_2567,
6395,COM00764.00,2012,Ore processed,O.Fe,2500000,,,,,det_2567,
6396,COM00764.00,2013,Ore mined,O.Fe,2500000,,,,,det_2566,
6397,COM00764.00,2013,Ore processed,O.Fe,2500000,,,,,det_2566,
6398,COM00764.00,2014,Ore mined,O.Fe,2400000,,,,,det_2565,
6399,COM00764.00,2014,Ore processed,O.Fe,2400000,,,,,det_2565,
6400,COM00764.00,2019,Ore mined,O.Fe,2769000,,,,,det_1568,
6401,COM00764.00,2019,Ore processed,O.Fe,2769000,,,,,det_1568,
6402,COM00764.00,2020,Ore mined,O.Fe,2893000,,,,,det_1568,
6403,COM00764.00,2020,Ore processed,O.Fe,2893000,,,,,det_1568,
6404,COM00766.00,2009,Ore mined,O.bulk,632949,,,,,det_2119,
6405,COM00766.00,2009,Ore processed,O.bulk,632949,,,,,det_2119,
6406,COM00766.00,2010,Ore mined,O.bulk,717463,,,,,det_2118,
6407,COM00766.00,2010,Ore processed,O.bulk,717463,,,,,det_2118,
6408,COM00766.00,2011,Ore mined,O.bulk,697000,,,,,det_2117,
6409,COM00766.00,2011,Ore processed,O.bulk,697000,,,,,det_2117,
6410,COM00766.00,2012,Ore mined,O.bulk,734000,,,,,det_2116,
6411,COM00766.00,2012,Ore processed,O.bulk,734000,,,,,det_2116,
6412,COM00766.00,2013,Ore mined,O.bulk,720000,,,,,det_2115,
6413,COM00766.00,2013,Ore processed,O.bulk,720000,,,,,det_2115,
6414,COM00766.00,2014,Ore mined,O.bulk,797000,,,,,det_2114,
6415,COM00766.00,2014,Ore processed,O.bulk,797000,,,,,det_2114,
6416,COM00766.00,2015,Ore mined,O.bulk,775000,,,,,det_2113,
6417,COM00766.00,2015,Ore processed,O.bulk,775000,,,,,det_2113,
6418,COM00766.00,2016,Ore mined,O.bulk,754000,,,,,det_1383,
6419,COM00766.00,2016,Ore processed,O.bulk,754000,,,,,det_1383,
6420,COM00766.00,2017,Ore mined,O.bulk,793000,,,,,det_2112,
6421,COM00766.00,2017,Ore processed,O.bulk,793000,,,,,det_2112,
6422,COM00766.00,2018,Ore mined,O.bulk,804000,,,,,det_2111,
6423,COM00766.00,2018,Ore processed,O.bulk,804000,,,,,det_2111,
6424,COM00766.00,2019,Ore mined,O.bulk,708600,,,,,det_1380,
6425,COM00766.00,2019,Ore processed,O.bulk,708600,,,,,det_1380,
6426,COM00769.00,2003,Concentrate,Con.Cu,110200,,,,,det_1116,
6427,COM00769.00,2003,Ore mined,O.Cu,8819000,4000,,,,det_1116,
6428,COM00769.00,2003,Ore mined,O.oxi,4738000,7000,,,,det_1116,
6429,COM00769.00,2003,Ore mined,O.sul,4021000,10000,,,,det_1116,
6430,COM00769.00,2003,Ore processed,O.Cu,8819000,4000,,,,det_1116,
6431,COM00769.00,2003,Ore processed,O.oxi,4738000,7000,,,,det_1116,
6432,COM00769.00,2003,Ore processed,O.sul,4021000,10000,,,,det_1116,
6433,COM00769.00,2004,Concentrate,Con.Cu,94400,,,,,det_1116,
6434,COM00769.00,2004,Ore mined,O.Cu,9359000,4000,,,,det_1116,
6435,COM00769.00,2004,Ore mined,O.oxi,4476000,7000,,,,det_1116,
6436,COM00769.00,2004,Ore mined,O.sul,4103000,10000,,,,det_1116,
6437,COM00769.00,2004,Ore processed,O.Cu,9359000,4000,,,,det_1116,
6438,COM00769.00,2004,Ore processed,O.oxi,4476000,7000,,,,det_1116,
6439,COM00769.00,2004,Ore processed,O.sul,4103000,10000,,,,det_1116,
6440,COM00769.00,2005,Concentrate,Con.Cu,105300,,,,,det_1685,
6441,COM00769.00,2005,Ore mined,O.Cu,5337000,4000,,,,det_1685,
6442,COM00769.00,2005,Ore mined,O.oxi,4535000,8000,,,,det_1685,
6443,COM00769.00,2005,Ore mined,O.sul,3954000,11000,,,,det_1685,
6444,COM00769.00,2005,Ore processed,O.Cu,5337000,4000,,,,det_1685,
6445,COM00769.00,2005,Ore processed,O.oxi,4535000,8000,,,,det_1685,
6446,COM00769.00,2005,Ore processed,O.sul,3954000,11000,,,,det_1685,
6447,COM00769.00,2006,Concentrate,Con.Cu,123800,,,,,det_1685,
6448,COM00769.00,2006,Ore mined,O.Cu,6307300,8000,,,,det_1685,
6449,COM00769.00,2006,Ore mined,O.oxi,4533800,8000,,,,det_1685,
6450,COM00769.00,2006,Ore mined,O.sul,3979800,11000,,,,det_1685,
6451,COM00769.00,2006,Ore processed,O.Cu,6307300,8000,,,,det_1685,
6452,COM00769.00,2006,Ore processed,O.oxi,4533800,8000,,,,det_1685,
6453,COM00769.00,2006,Ore processed,O.sul,3979800,11000,,,,det_1685,
6454,COM00769.00,2007,Concentrate,Con.Cu,105900,,,,,det_1113,
6455,COM00769.00,2007,Ore mined,O.Cu,5862900,3000,,,,det_1113,
6456,COM00769.00,2007,Ore mined,O.oxi,4587900,7000,,,,det_1113,
6457,COM00769.00,2007,Ore mined,O.sul,3879800,11000,,,,det_1113,
6458,COM00769.00,2007,Ore processed,O.Cu,5862900,3000,,,,det_1113,
6459,COM00769.00,2007,Ore processed,O.oxi,4587900,7000,,,,det_1113,
6460,COM00769.00,2007,Ore processed,O.sul,3879800,11000,,,,det_1113,
6461,COM00769.00,2008,Concentrate,Con.Cu,132300,,,,,det_1113,
6462,COM00769.00,2008,Ore mined,O.Cu,5003000,3000,,,,det_1113,
6463,COM00769.00,2008,Ore mined,O.oxi,4694800,7000,,,,det_1113,
6464,COM00769.00,2008,Ore mined,O.sul,4311100,12000,,,,det_1113,
6465,COM00769.00,2008,Ore processed,O.Cu,5003000,3000,,,,det_1113,
6466,COM00769.00,2008,Ore processed,O.oxi,4694800,7000,,,,det_1113,
6467,COM00769.00,2008,Ore processed,O.sul,4311100,12000,,,,det_1113,
6468,COM00769.00,2009,Concentrate,Con.Cu,125100,,,,,det_1111,
6469,COM00769.00,2009,Ore mined,O.Cu,3360000,3000,,,,det_1111,
6470,COM00769.00,2009,Ore mined,O.oxi,4361300,7000,,,,det_1111,
6471,COM00769.00,2009,Ore mined,O.sul,4248100,11000,,,,det_1111,
6472,COM00769.00,2009,Ore processed,O.Cu,3360000,3000,,,,det_1111,
6473,COM00769.00,2009,Ore processed,O.oxi,4361300,7000,,,,det_1111,
6474,COM00769.00,2009,Ore processed,O.sul,4248100,11000,,,,det_1111,
6475,COM00769.00,2010,Concentrate,Con.Cu,119300,,,,,det_1111,
6476,COM00769.00,2010,Ore mined,O.Cu,5628900,2000,,,,det_1111,
6477,COM00769.00,2010,Ore mined,O.oxi,4380900,6000,,,,det_1111,
6478,COM00769.00,2010,Ore mined,O.sul,3924700,11000,,,,det_1111,
6479,COM00769.00,2010,Ore processed,O.Cu,5628900,2000,,,,det_1111,
6480,COM00769.00,2010,Ore processed,O.oxi,4380900,6000,,,,det_1111,
6481,COM00769.00,2010,Ore processed,O.sul,3924700,11000,,,,det_1111,
6482,COM00769.00,2011,Concentrate,Con.Cu,119000,,,,,det_1106,
6483,COM00769.00,2011,Ore mined,O.Cu,7624300,,,,,det_1106,
6484,COM00769.00,2011,Ore processed,O.Cu,5109400,2300,,,,det_1106,
6485,COM00769.00,2011,Ore processed,O.oxi,4563400,5900,,,,det_1106,
6486,COM00769.00,2011,Ore processed,O.sul,4186600,9500,,,,det_1106,
6487,COM00769.00,2012,Concentrate,Con.Cu,83000,,,,,det_1106,
6488,COM00769.00,2012,Ore mined,O.Cu,6527100,,,,,det_1106,
6489,COM00769.00,2012,Ore processed,O.Cu,5900200,2300,,,,det_1106,
6490,COM00769.00,2012,Ore processed,O.oxi,4512100,4000,,,,det_1106,
6491,COM00769.00,2012,Ore processed,O.sul,4393200,6400,,,,det_1106,
6492,COM00769.00,2013,Ore mined,O.sul,4329600,,,,,det_1114,
6493,COM00769.00,2013,Ore processed,O.sul,4329600,,,,,det_1114,
6494,COM00769.00,2014,Ore mined,O.sul,4402400,,,,,det_1114,
6495,COM00769.00,2014,Ore processed,O.sul,4402400,,,,,det_1114,
6496,COM00769.00,2015,Ore mined,O.sul,2835500,,,,,det_1105,
6497,COM00769.00,2015,Ore processed,O.sul,2835500,,,,,det_1105,
6498,COM00770.00,2003,Ore mined,O.Cu,6048000,3000,,,,det_1116,
6499,COM00770.00,2003,Ore mined,O.oxi,9001000,7000,,,,det_1116,
6500,COM00770.00,2003,Ore processed,O.Cu,6048000,3000,,,,det_1116,
6501,COM00770.00,2003,Ore processed,O.oxi,9001000,7000,,,,det_1116,
6502,COM00770.00,2004,Ore mined,O.Cu,7028000,3000,,,,det_1116,
6503,COM00770.00,2004,Ore mined,O.oxi,9017000,7000,,,,det_1116,
6504,COM00770.00,2004,Ore processed,O.Cu,7028000,3000,,,,det_1116,
6505,COM00770.00,2004,Ore processed,O.oxi,9017000,7000,,,,det_1116,
6506,COM00770.00,2005,Ore mined,O.Cu,3625000,3000,,,,det_1685,
6507,COM00770.00,2005,Ore mined,O.oxi,9439000,7000,,,,det_1685,
6508,COM00770.00,2005,Ore processed,O.Cu,3625000,3000,,,,det_1685,
6509,COM00770.00,2005,Ore processed,O.oxi,9439000,7000,,,,det_1685,
6510,COM00770.00,2006,Ore mined,O.Cu,4879900,3000,,,,det_1685,
6511,COM00770.00,2006,Ore mined,O.oxi,9502300,7000,,,,det_1685,
6512,COM00770.00,2006,Ore processed,O.Cu,4879900,3000,,,,det_1685,
6513,COM00770.00,2006,Ore processed,O.oxi,9502300,7000,,,,det_1685,
6514,COM00770.00,2007,Ore mined,O.Cu,5511100,3000,,,,det_1113,
6515,COM00770.00,2007,Ore mined,O.oxi,9280700,7000,,,,det_1113,
6516,COM00770.00,2007,Ore processed,O.Cu,5511100,3000,,,,det_1113,
6517,COM00770.00,2007,Ore processed,O.oxi,9280700,7000,,,,det_1113,
6518,COM00770.00,2008,Ore mined,O.Cu,4300400,4000,,,,det_1113,
6519,COM00770.00,2008,Ore mined,O.oxi,9556900,7000,,,,det_1113,
6520,COM00770.00,2008,Ore processed,O.Cu,4300400,4000,,,,det_1113,
6521,COM00770.00,2008,Ore processed,O.oxi,9556900,7000,,,,det_1113,
6522,COM00770.00,2009,Ore mined,O.Cu,4058000,3000,,,,det_1111,
6523,COM00770.00,2009,Ore mined,O.oxi,9676300,7000,,,,det_1111,
6524,COM00770.00,2009,Ore processed,O.Cu,4058000,3000,,,,det_1111,
6525,COM00770.00,2009,Ore processed,O.oxi,9676300,7000,,,,det_1111,
6526,COM00770.00,2010,Ore mined,O.Cu,5237000,3000,,,,det_1111,
6527,COM00770.00,2010,Ore mined,O.oxi,9223200,7000,,,,det_1111,
6528,COM00770.00,2010,Ore processed,O.Cu,5237000,3000,,,,det_1111,
6529,COM00770.00,2010,Ore processed,O.oxi,9223200,7000,,,,det_1111,
6530,COM00770.00,2011,Ore mined,O.Cu,10060100,,,,,det_1106,
6531,COM00770.00,2011,Ore processed,O.Cu,8025300,2700,,,,det_1106,
6532,COM00770.00,2011,Ore processed,O.oxi,10012200,6200,,,,det_1106,
6533,COM00770.00,2012,Ore mined,O.Cu,10642500,,,,,det_1106,
6534,COM00770.00,2012,Ore processed,O.Cu,8671700,2500,,,,det_1106,
6535,COM00770.00,2012,Ore processed,O.oxi,10460400,6300,,,,det_1106,
6536,COM00770.00,2013,Ore mined,O.Cu,8280400,2500,,,,det_1114,
6537,COM00770.00,2013,Ore mined,O.oxi,10385200,5700,,,,det_1114,
6538,COM00770.00,2013,Ore processed,O.Cu,8280400,2500,,,,det_1114,
6539,COM00770.00,2013,Ore processed,O.oxi,10385200,5700,,,,det_1114,
6540,COM00770.00,2014,Ore mined,O.Cu,8646100,2300,,,,det_1114,
6541,COM00770.00,2014,Ore mined,O.oxi,10312800,4800,,,,det_1114,
6542,COM00770.00,2014,Ore processed,O.Cu,8646100,2300,,,,det_1114,
6543,COM00770.00,2014,Ore processed,O.oxi,10312800,4800,,,,det_1114,
6544,COM00770.00,2015,Ore mined,O.Cu,5944800,2100,,,,det_1105,
6545,COM00770.00,2015,Ore mined,O.oxi,6605300,5200,,,,det_1105,
6546,COM00770.00,2015,Ore processed,O.Cu,5944800,2100,,,,det_1105,
6547,COM00770.00,2015,Ore processed,O.oxi,6605300,5200,,,,det_1105,
6548,COM00771.00,2015,Concentrate,Con.Fe,20000,,,,,det_2087,
6549,COM00771.00,2016,Concentrate,Con.Fe,50000,,,,,det_1371,
6550,COM00773.00,2007,Ore mined,O.bulk,69845,,,,,det_2028,
6551,COM00773.00,2007,Ore processed,O.bulk,69845,,,,,det_2028,
6552,COM00773.00,2008,Ore mined,O.bulk,354993,,,,,det_2028,
6553,COM00773.00,2008,Ore processed,O.bulk,354993,,,,,det_2028,
6554,COM00773.00,2009,Ore mined,O.bulk,384410,,,,,det_1345,
6555,COM00773.00,2009,Ore processed,O.bulk,384410,,,,,det_1345,
6556,COM00773.00,2010,Ore mined,O.bulk,946659,,,,,det_1345,
6557,COM00773.00,2010,Ore processed,O.bulk,946659,,,,,det_1345,
6558,COM00773.00,2011,Ore mined,O.bulk,1961759,,,,,det_1345,
6559,COM00773.00,2011,Ore processed,O.bulk,1961759,,,,,det_1345,
6560,COM00773.00,2012,Ore mined,O.bulk,1853310,,,,,det_1343,
6561,COM00773.00,2012,Ore processed,O.bulk,1853310,,,,,det_1343,
6562,COM00773.00,2013,Ore mined,O.bulk,1880690,,,,,det_1343,
