id,facility_id,year,type,material,value_tonnes,amount_sold_tonnes,reporting_period,source_id,comment
6185,COM00913.00,2018,Clean coal,F.stc,1425000,,,det_2521,
6186,COM00913.00,2018,Coal mined,F.stc,1425000,,,det_2521,
6187,COM00913.00,2019,Clean coal,F.stc,1589000,1782000,July-June,det_1546,
6188,COM00913.00,2019,Coal mined,F.stc,2049000,,July-June,det_1546,
6189,COM00913.00,2020,Clean coal,F.stc,2719000,2578000,July-June,det_1546,
6190,COM00913.00,2020,Coal mined,F.stc,3929000,,July-June,det_1546,
6191,COM00914.00,2008,Clean coal,F.stc,1100720,,April-March,det_2408,
6192,COM00914.00,2008,Coal mined,F.stc,1100720,,April-March,det_2408,
6193,COM00914.00,2009,Clean coal,F.stc,1009448,,April-March,det_2408,
6194,COM00914.00,2009,Coal mined,F.stc,1009448,,April-March,det_2408,
6195,COM00914.00,2010,Clean coal,F.stc,1112566,,April-March,det_2408,
6196,COM00914.00,2010,Coal mined,F.stc,1112566,,April-March,det_2408,
6197,COM00914.00,2011,Clean coal,F.stc,1100499,,April-March,det_2408,
6198,COM00914.00,2011,Coal mined,F.stc,1100499,,April-March,det_2408,
6199,COM00914.00,2012,Clean coal,F.stc,602325,,April-March,det_2408,
6200,COM00914.00,2012,Coal mined,F.stc,602325,,April-March,det_2408,
6201,COM00914.00,2013,Clean coal,F.stc,604768,,April-March,det_2408,
6202,COM00914.00,2013,Coal mined,F.stc,604768,,April-March,det_2408,
6203,COM00914.00,2014,Clean coal,F.stc,663660,,April-March,det_2408,
6204,COM00914.00,2014,Coal mined,F.stc,663660,,April-March,det_2408,
6205,COM00914.00,2015,Clean coal,F.stc,779000,,April-March,det_2388,
6206,COM00914.00,2015,Coal mined,F.stc,779000,,April-March,det_2388,
6207,COM00914.00,2016,Clean coal,F.stc,486000,,April-March,det_2388,
6208,COM00914.00,2016,Coal mined,F.stc,486000,,April-March,det_2388,
6209,COM00914.00,2017,Clean coal,F.stc,600000,,April-March,det_2387,
6210,COM00914.00,2017,Coal mined,F.stc,600000,,April-March,det_2387,
6211,COM00914.00,2018,Clean coal,F.stc,781000,,April-March,det_2387,
6212,COM00914.00,2018,Coal mined,F.stc,781000,,April-March,det_2387,
6213,COM00914.00,2019,Clean coal,F.stc,784000,,April-March,det_2386,
6214,COM00914.00,2019,Coal mined,F.stc,784000,,April-March,det_2386,
6215,COM00914.00,2020,Clean coal,F.stc,517000,,April-March,det_2386,
6216,COM00914.00,2020,Coal mined,F.stc,517000,,April-March,det_2386,
6217,COM00915.00,2005,Clean coal,F.coc,1905120,,,det_1392,
6218,COM00915.00,2005,Coal mined,F.coc,1905120,,,det_1392,
6219,COM00915.00,2006,Clean coal,F.coc,1995840,,,det_1392,
6220,COM00915.00,2006,Coal mined,F.coc,1995840,,,det_1392,
6221,COM00915.00,2007,Clean coal,F.coc,2540160,,,det_1392,
6222,COM00915.00,2007,Coal mined,F.coc,2540160,,,det_1392,
6223,COM00915.00,2008,Clean coal,F.coc,2540160,,,det_1393,
6224,COM00915.00,2008,Coal mined,F.coc,2540160,,,det_1393,
6225,COM00915.00,2009,Clean coal,F.coc,2268000,,,det_1393,
6226,COM00915.00,2009,Coal mined,F.coc,2268000,,,det_1393,
6227,COM00915.00,2010,Clean coal,F.coc,2903040,,,det_1393,
6228,COM00915.00,2010,Coal mined,F.coc,2903040,,,det_1393,
6229,COM00915.00,2011,Clean coal,F.coc,1995840,,,det_2145,
6230,COM00915.00,2011,Coal mined,F.coc,1995840,,,det_2145,
6231,COM00915.00,2012,Clean coal,F.coc,3719520,,,det_2145,
6232,COM00915.00,2012,Coal mined,F.coc,3719520,,,det_2145,
6233,COM00915.00,2013,Clean coal,F.coc,2086560,,,det_2145,
6234,COM00915.00,2013,Coal mined,F.coc,2086560,,,det_2145,
6235,COM00915.00,2014,Clean coal,F.coc,2630880,,,det_1640,
6236,COM00915.00,2014,Coal mined,F.coc,2630880,,,det_1640,
6237,COM00915.00,2015,Clean coal,F.coc,2358720,,,det_1640,
6238,COM00915.00,2015,Coal mined,F.coc,2358720,,,det_1640,
6239,COM00915.00,2016,Clean coal,F.coc,1179360,,,det_1640,
6240,COM00915.00,2016,Coal mined,F.coc,1179360,,,det_1640,
6241,COM00915.00,2017,Clean coal,F.coc,3084480,,,det_2144,
6242,COM00915.00,2017,Coal mined,F.coc,3084480,,,det_2144,
6243,COM00915.00,2018,Clean coal,F.coc,1270080,,,det_2144,
6244,COM00915.00,2018,Coal mined,F.coc,1270080,,,det_2144,
6245,COM00918.00,2004,Clean coal,F.stc,47033000,,April-March,det_2398,
6246,COM00918.00,2004,Coal mined,F.stc,47033000,,April-March,det_2398,
6247,COM00918.00,2005,Clean coal,F.stc,51518000,,April-March,det_2397,
6248,COM00918.00,2005,Coal mined,F.stc,51518000,,April-March,det_2397,
6249,COM00918.00,2006,Clean coal,F.stc,51518000,,April-March,det_2397,
6250,COM00918.00,2006,Coal mined,F.stc,51518000,,April-March,det_2397,
6251,COM00918.00,2007,Clean coal,F.stc,52158000,,April-March,det_2397,
6252,COM00918.00,2007,Coal mined,F.stc,52158000,,April-March,det_2397,
6253,COM00918.00,2008,Clean coal,F.stc,59566000,,April-March,det_2397,
6254,COM00918.00,2008,Coal mined,F.stc,59566000,,April-March,det_2397,
6255,COM00918.00,2009,Clean coal,F.stc,63650000,,April-March,det_2397,
6256,COM00918.00,2009,Coal mined,F.stc,63650000,,April-March,det_2397,
6257,COM00918.00,2010,Clean coal,F.stc,67670000,,April-March,det_2397,
6258,COM00918.00,2010,Coal mined,F.stc,67670000,,April-March,det_2397,
6259,COM00918.00,2011,Clean coal,F.stc,66253000,,April-March,det_2397,
6260,COM00918.00,2011,Coal mined,F.stc,66253000,,April-March,det_2397,
6261,COM00918.00,2012,Clean coal,F.stc,66401000,,April-March,det_2397,
6262,COM00918.00,2012,Coal mined,F.stc,66401000,,April-March,det_2397,
6263,COM00918.00,2013,Clean coal,F.stc,70021000,,April-March,det_2397,
6264,COM00918.00,2013,Coal mined,F.stc,70021000,,April-March,det_2397,
6265,COM00918.00,2014,Clean coal,F.stc,68639000,,April-March,det_2397,
6266,COM00918.00,2014,Coal mined,F.stc,68639000,,April-March,det_2397,
6267,COM00918.00,2015,Clean coal,F.stc,72484000,,April-March,det_2388,
6268,COM00918.00,2015,Coal mined,F.stc,72484000,,April-March,det_2388,
6269,COM00918.00,2016,Clean coal,F.stc,80224000,,April-March,det_2388,
6270,COM00918.00,2016,Coal mined,F.stc,80224000,,April-March,det_2388,
6271,COM00918.00,2017,Clean coal,F.stc,84096000,,April-March,det_2387,
6272,COM00918.00,2017,Coal mined,F.stc,84096000,,April-March,det_2387,
6273,COM00918.00,2018,Clean coal,F.stc,93018000,,April-March,det_2387,
6274,COM00918.00,2018,Coal mined,F.stc,93018000,,April-March,det_2387,
6275,COM00918.00,2019,Clean coal,F.stc,101503000,,April-March,det_2386,
6276,COM00918.00,2019,Coal mined,F.stc,101503000,,April-March,det_2386,
6277,COM00918.00,2020,Clean coal,F.stc,108053000,,April-March,det_2386,
6278,COM00918.00,2020,Coal mined,F.stc,108053000,,April-March,det_2386,
6279,COM00924.00,2000,Clean coal,F.coc,4138000,,July-June,det_1871,
6280,COM00924.00,2000,Coal mined,F.coc,4138000,,July-June,det_1871,
6281,COM00924.00,2001,Clean coal,F.coc,3656000,,July-June,det_1871,
6282,COM00924.00,2001,Coal mined,F.coc,3656000,,July-June,det_1871,
6283,COM00924.00,2002,Clean coal,F.coc,4146000,,July-June,det_1138,
6284,COM00924.00,2002,Coal mined,F.coc,4146000,,July-June,det_1138,
6285,COM00924.00,2003,Clean coal,F.coc,4322000,,July-June,det_1138,
6286,COM00924.00,2003,Coal mined,F.coc,4322000,,July-June,det_1138,
6287,COM00924.00,2004,Clean coal,F.coc,4688000,,July-June,det_1138,
6288,COM00924.00,2004,Coal mined,F.coc,4688000,,July-June,det_1138,
6289,COM00924.00,2005,Clean coal,F.coc,5760000,,July-June,det_1137,
6290,COM00924.00,2005,Coal mined,F.coc,5760000,,July-June,det_1137,
6291,COM00924.00,2006,Clean coal,F.coc,5324000,,July-June,det_1137,
6292,COM00924.00,2006,Coal mined,F.coc,5324000,,July-June,det_1137,
6293,COM00924.00,2007,Clean coal,F.coc,5700000,,July-June,det_1137,
6294,COM00924.00,2007,Coal mined,F.coc,5700000,,July-June,det_1137,
6295,COM00924.00,2008,Clean coal,F.coc,4052000,,July-June,det_1148,
6296,COM00924.00,2008,Coal mined,F.coc,4052000,,July-June,det_1148,
6297,COM00924.00,2009,Clean coal,F.coc,3968000,,July-June,det_1148,
6298,COM00924.00,2009,Coal mined,F.coc,3968000,,July-June,det_1148,
6299,COM00924.00,2010,Clean coal,F.coc,3740000,,July-June,det_1148,
6300,COM00924.00,2010,Coal mined,F.coc,3740000,,July-June,det_1148,
6301,COM00924.00,2011,Clean coal,F.coc,2110000,,July-June,det_1136,
6302,COM00924.00,2011,Coal mined,F.coc,2110000,,July-June,det_1136,
6303,COM00924.00,2012,Clean coal,F.coc,2350000,,July-June,det_1136,
6304,COM00924.00,2012,Coal mined,F.coc,2350000,,July-June,det_1136,
6305,COM00926.00,2005,Clean coal,F.coal,181000,,,det_1803,
6306,COM00926.00,2005,Coal mined,F.coal,664100,,,det_1803,
6307,COM00926.00,2006,Clean coal,F.coal,52800,,,det_1803,
6308,COM00926.00,2006,Coal mined,F.coal,215300,,,det_1803,
6309,COM00926.00,2007,Clean coal,F.coal,55800,,,det_1803,
6310,COM00926.00,2007,Coal mined,F.coal,97400,,,det_1803,
6311,COM00926.00,2008,Clean coal,F.coal,91500,,,det_1598,
6312,COM00926.00,2008,Coal mined,F.coal,296800,,,det_1598,
6313,COM00926.00,2009,Clean coal,F.coal,106200,,,det_1598,
6314,COM00926.00,2009,Coal mined,F.coal,238200,,,det_1598,
6315,COM00926.00,2010,Clean coal,F.coal,125600,,,det_1598,
6316,COM00926.00,2010,Coal mined,F.coal,240500,,,det_1598,
6317,COM00926.00,2011,Clean coal,F.coal,103900,,,det_1802,
6318,COM00926.00,2011,Coal mined,F.coal,238500,,,det_1802,
6319,COM00926.00,2012,Clean coal,F.coal,148200,,,det_1802,
6320,COM00926.00,2012,Coal mined,F.coal,325300,,,det_1802,
6321,COM00926.00,2013,Clean coal,F.coal,141300,,,det_1802,
6322,COM00926.00,2013,Coal mined,F.coal,291500,,,det_1802,
6323,COM00926.00,2014,Clean coal,F.coal,149800,,,det_1801,
6324,COM00926.00,2014,Coal mined,F.coal,276100,,,det_1801,
6325,COM00926.00,2015,Clean coal,F.coal,114300,,,det_1801,
6326,COM00926.00,2015,Coal mined,F.coal,248500,,,det_1801,
6327,COM00926.00,2016,Clean coal,F.coal,86200,,,det_1801,
6328,COM00926.00,2016,Coal mined,F.coal,194300,,,det_1801,
6329,COM00926.00,2017,Clean coal,F.coal,66400,,,det_1014,
6330,COM00926.00,2017,Coal mined,F.coal,132700,,,det_1014,
6331,COM00926.00,2018,Clean coal,F.coal,42800,,,det_1014,
6332,COM00926.00,2018,Coal mined,F.coal,108600,,,det_1014,
6333,COM00926.00,2019,Clean coal,F.coal,25200,,,det_1014,
6334,COM00926.00,2019,Coal mined,F.coal,52700,,,det_1014,
6335,COM00929.00,2008,Clean coal,F.coc,888149,,,det_1236,
6336,COM00929.00,2008,Coal mined,F.coc,888149,,,det_1236,
6337,COM00929.00,2013,Clean coal,F.coc,2086560,,,det_1237,
6338,COM00929.00,2013,Coal mined,F.coc,2086560,,,det_1237,
6339,COM00929.00,2014,Clean coal,F.coc,2086560,,,det_1234,
6340,COM00929.00,2014,Coal mined,F.coc,2086560,,,det_1234,
6341,COM00930.00,2006,Clean coal,F.coc,7325000,,,det_1182,
6342,COM00930.00,2006,Coal mined,F.coc,7325000,,,det_1182,
6343,COM00930.00,2007,Clean coal,F.coc,7998000,,,det_1182,
6344,COM00930.00,2007,Coal mined,F.coc,7998000,,,det_1182,
6345,COM00930.00,2008,Clean coal,F.coc,6743000,,,det_1181,
6346,COM00930.00,2008,Coal mined,F.coc,6743000,,,det_1181,
6347,COM00930.00,2009,Clean coal,F.coc,7118000,,,det_1181,
6348,COM00930.00,2009,Coal mined,F.coc,7118000,,,det_1181,
6349,COM00930.00,2010,Clean coal,F.coc,10121000,,,det_1180,
6350,COM00930.00,2010,Coal mined,F.coc,10121000,,,det_1180,
6351,COM00930.00,2011,Clean coal,F.coc,8020000,,,det_1180,
6352,COM00930.00,2011,Coal mined,F.coc,8020000,,,det_1180,
6353,COM00930.00,2012,Clean coal,F.coc,7270000,,,det_1194,
6354,COM00930.00,2012,Coal mined,F.coc,7270000,,,det_1194,
6355,COM00930.00,2014,Clean coal,F.coc,7178000,,,det_1792,
6356,COM00930.00,2014,Coal mined,F.coc,7178000,,,det_1792,
6357,COM00930.00,2015,Clean coal,F.coc,6565000,,,det_1791,
6358,COM00930.00,2015,Coal mined,F.coc,6565000,,,det_1791,
6359,COM00930.00,2016,Clean coal,F.coc,5872523,,,det_1790,
6360,COM00930.00,2016,Coal mined,F.coc,5872523,,,det_1790,
6361,COM00930.00,2017,Clean coal,F.coc,4817000,,,det_1789,
6362,COM00930.00,2017,Coal mined,F.coc,4817000,,,det_1789,
6363,COM00930.00,2018,Clean coal,F.coc,4564000,,,det_1782,
6364,COM00930.00,2018,Coal mined,F.coc,4564000,,,det_1782,
6365,COM00930.00,2019,Clean coal,F.coc,5446000,,,det_1190,
6366,COM00930.00,2019,Coal mined,F.coc,5446000,,,det_1190,
6367,COM00931.00,2001,Clean coal,F.obc,1400000,,,det_2209,
6368,COM00931.00,2001,Coal mined,F.obc,1400000,,,det_2209,
6369,COM00931.00,2002,Clean coal,F.obc,1400000,,,det_2208,
6370,COM00931.00,2002,Coal mined,F.obc,1400000,,,det_2208,
6371,COM00931.00,2003,Clean coal,F.obc,400000,,,det_2207,
6372,COM00931.00,2003,Coal mined,F.obc,400000,,,det_2207,
6373,COM00931.00,2004,Clean coal,F.obc,0,,,det_2206,
6374,COM00931.00,2004,Coal mined,F.obc,0,,,det_2206,
6375,COM00931.00,2005,Clean coal,F.obc,0,,,det_2205,
6376,COM00931.00,2005,Coal mined,F.obc,0,,,det_2205,
6377,COM00931.00,2006,Clean coal,F.obc,0,,,det_2204,
6378,COM00931.00,2006,Coal mined,F.obc,0,,,det_2204,
6379,COM00931.00,2007,Clean coal,F.obc,0,,,det_2203,
6380,COM00931.00,2007,Coal mined,F.obc,0,,,det_2203,
6381,COM00931.00,2008,Clean coal,F.obc,0,,,det_2202,
6382,COM00931.00,2008,Coal mined,F.obc,0,,,det_2202,
6383,COM00931.00,2009,Clean coal,F.obc,300000,,,det_2201,
6384,COM00931.00,2009,Coal mined,F.obc,300000,,,det_2201,
6385,COM00931.00,2010,Clean coal,F.obc,900000,,,det_1430,
6386,COM00931.00,2010,Coal mined,F.obc,900000,,,det_1430,
6387,COM00931.00,2011,Clean coal,F.obc,1000000,,,det_2200,
6388,COM00931.00,2011,Coal mined,F.obc,1000000,,,det_2200,
6389,COM00931.00,2012,Clean coal,F.obc,200000,,,det_1429,
6390,COM00931.00,2012,Coal mined,F.obc,200000,,,det_1429,
6391,COM00931.00,2013,Clean coal,F.obc,100000,,,det_1647,
6392,COM00931.00,2013,Coal mined,F.obc,100000,,,det_1647,
6393,COM00935.00,2012,Clean coal,F.stc,2677000,,,det_1564,
6394,COM00935.00,2012,Coal mined,F.stc,2677000,,,det_1564,
6395,COM00935.00,2013,Clean coal,F.stc,2011000,,,det_1563,
6396,COM00935.00,2013,Coal mined,F.stc,2011000,,,det_1563,
6397,COM00935.00,2014,Clean coal,F.stc,2728000,,,det_2562,
6398,COM00935.00,2014,Coal mined,F.stc,2728000,,,det_2562,
6399,COM00938.00,2001,Clean coal,F.coc,988000,,,det_1967,
6400,COM00938.00,2001,Clean coal,F.stc,326000,,,det_1967,
6401,COM00938.00,2001,Coal mined,F.coc,988000,,,det_1967,
6402,COM00938.00,2001,Coal mined,F.stc,326000,,,det_1967,
6403,COM00938.00,2002,Clean coal,F.coc,1092000,,,det_1967,
6404,COM00938.00,2002,Clean coal,F.stc,266000,,,det_1967,
6405,COM00938.00,2002,Coal mined,F.coc,1092000,,,det_1967,
6406,COM00938.00,2002,Coal mined,F.stc,266000,,,det_1967,
6407,COM00938.00,2003,Clean coal,F.coc,1210000,,,det_1966,
6408,COM00938.00,2003,Clean coal,F.stc,270000,,,det_1966,
6409,COM00938.00,2003,Coal mined,F.coc,1210000,,,det_1966,
6410,COM00938.00,2003,Coal mined,F.stc,270000,,,det_1966,
6411,COM00938.00,2004,Clean coal,F.coc,1413000,,,det_1966,
6412,COM00938.00,2004,Clean coal,F.stc,136000,,,det_1966,
6413,COM00938.00,2004,Coal mined,F.coc,1413000,,,det_1966,
6414,COM00938.00,2004,Coal mined,F.stc,136000,,,det_1966,
6415,COM00938.00,2005,Clean coal,F.coc,1581000,,,det_1966,
6416,COM00938.00,2005,Clean coal,F.stc,135000,,,det_1966,
6417,COM00938.00,2005,Coal mined,F.coc,1581000,,,det_1966,
6418,COM00938.00,2005,Coal mined,F.stc,135000,,,det_1966,
6419,COM00938.00,2006,Clean coal,F.coc,1613000,,,det_1963,
6420,COM00938.00,2006,Clean coal,F.stc,26000,,,det_1963,
6421,COM00938.00,2006,Coal mined,F.coc,1613000,,,det_1963,
6422,COM00938.00,2006,Coal mined,F.stc,26000,,,det_1963,
6423,COM00938.00,2007,Clean coal,F.coc,880000,,,det_1963,
6424,COM00938.00,2007,Clean coal,F.stc,2651000,,,det_1963,
6425,COM00938.00,2007,Coal mined,F.coc,880000,,,det_1963,
6426,COM00938.00,2007,Coal mined,F.stc,2651000,,,det_1963,
6427,COM00938.00,2008,Clean coal,F.coc,614000,,,det_1963,
6428,COM00938.00,2008,Clean coal,F.stc,1361000,,,det_1963,
6429,COM00938.00,2008,Coal mined,F.coc,614000,,,det_1963,
6430,COM00938.00,2008,Coal mined,F.stc,1361000,,,det_1963,
6431,COM00938.00,2009,Clean coal,F.coc,500000,,,det_1676,
6432,COM00938.00,2009,Clean coal,F.stc,1000000,,,det_1676,
6433,COM00938.00,2009,Coal mined,F.coc,500000,,,det_1676,
6434,COM00938.00,2009,Coal mined,F.stc,1000000,,,det_1676,
6435,COM00938.00,2010,Clean coal,F.coc,600000,,,det_1676,
6436,COM00938.00,2010,Clean coal,F.stc,900000,,,det_1676,
6437,COM00938.00,2010,Coal mined,F.coc,600000,,,det_1676,
6438,COM00938.00,2010,Coal mined,F.stc,900000,,,det_1676,
6439,COM00938.00,2011,Clean coal,F.coc,600000,,,det_1676,
6440,COM00938.00,2011,Clean coal,F.stc,700000,,,det_1676,
6441,COM00938.00,2011,Coal mined,F.coc,600000,,,det_1676,
6442,COM00938.00,2011,Coal mined,F.stc,700000,,,det_1676,
6443,COM00938.00,2012,Clean coal,F.coc,600000,,,det_2562,
6444,COM00938.00,2012,Clean coal,F.stc,1000000,,,det_2562,
6445,COM00938.00,2012,Coal mined,F.coc,600000,,,det_2562,
6446,COM00938.00,2012,Coal mined,F.stc,1000000,,,det_2562,
6447,COM00938.00,2013,Clean coal,F.coc,600000,,,det_2562,
6448,COM00938.00,2013,Clean coal,F.stc,1100000,,,det_2562,
6449,COM00938.00,2013,Coal mined,F.coc,600000,,,det_2562,
6450,COM00938.00,2013,Coal mined,F.stc,1100000,,,det_2562,
6451,COM00938.00,2014,Clean coal,F.coc,500000,,,det_2562,
6452,COM00938.00,2014,Clean coal,F.stc,900000,,,det_2562,
6453,COM00938.00,2014,Coal mined,F.coc,500000,,,det_2562,
6454,COM00938.00,2014,Coal mined,F.stc,900000,,,det_2562,
6455,COM00938.00,2015,Clean coal,F.coc,600000,,,det_2559,
6456,COM00938.00,2015,Clean coal,F.stc,300000,,,det_2559,
6457,COM00938.00,2015,Coal mined,F.coc,600000,,,det_2559,
6458,COM00938.00,2015,Coal mined,F.stc,300000,,,det_2559,
6459,COM00938.00,2016,Clean coal,F.coc,500000,,,det_2559,
6460,COM00938.00,2016,Clean coal,F.stc,1500000,,,det_2559,
6461,COM00938.00,2016,Coal mined,F.coc,500000,,,det_2559,
6462,COM00938.00,2016,Coal mined,F.stc,1500000,,,det_2559,
6463,COM00938.00,2017,Clean coal,F.coc,400000,,,det_2559,
6464,COM00938.00,2017,Clean coal,F.stc,1500000,,,det_2559,
6465,COM00938.00,2017,Coal mined,F.coc,400000,,,det_2559,
6466,COM00938.00,2017,Coal mined,F.stc,1500000,,,det_2559,
6467,COM00938.00,2018,Clean coal,F.coc,700000,,,det_1561,
6468,COM00938.00,2018,Clean coal,F.stc,800000,,,det_1561,
6469,COM00938.00,2018,Coal mined,F.coc,700000,,,det_1561,
6470,COM00938.00,2018,Coal mined,F.stc,800000,,,det_1561,
6471,COM00938.00,2019,Clean coal,F.coc,1300000,,,det_1561,
6472,COM00938.00,2019,Clean coal,F.stc,700000,,,det_1561,
6473,COM00938.00,2019,Coal mined,F.coc,1300000,,,det_1561,
6474,COM00938.00,2019,Coal mined,F.stc,700000,,,det_1561,
6475,COM00938.00,2020,Clean coal,F.coc,1200000,,,det_1561,
6476,COM00938.00,2020,Coal mined,F.coc,1200000,,,det_1561,
6477,COM00939.00,2007,Clean coal,F.coal,1251,,,det_2421,
6478,COM00939.00,2007,Coal mined,F.coal,1251,,,det_2421,
6479,COM00939.00,2008,Clean coal,F.coal,5109,,,det_1513,
6480,COM00939.00,2008,Coal mined,F.coal,5109,,,det_1513,
6481,COM00939.00,2009,Clean coal,F.coal,1770,,,det_1513,
6482,COM00939.00,2009,Coal mined,F.coal,1770,,,det_1513,
6483,COM00939.00,2010,Clean coal,F.coal,5620,,,det_1513,
6484,COM00939.00,2010,Coal mined,F.coal,5620,,,det_1513,
6485,COM00939.00,2011,Clean coal,F.coal,1883,,,det_2420,
6486,COM00939.00,2011,Coal mined,F.coal,1883,,,det_2420,
6487,COM00939.00,2012,Clean coal,F.coal,0,,,det_2420,
6488,COM00939.00,2012,Coal mined,F.coal,0,,,det_2420,
6489,COM00939.00,2013,Clean coal,F.coal,14337,,,det_2420,
6490,COM00939.00,2013,Coal mined,F.coal,14337,,,det_2420,
6491,COM00939.00,2014,Clean coal,F.coal,9077,,,det_2420,
6492,COM00939.00,2014,Coal mined,F.coal,9077,,,det_2420,
6493,COM00939.00,2015,Clean coal,F.coal,21119,,,det_2420,
6494,COM00939.00,2015,Coal mined,F.coal,21119,,,det_2420,
6495,COM00939.00,2016,Clean coal,F.coal,997,,,det_1512,
6496,COM00939.00,2016,Coal mined,F.coal,997,,,det_1512,
6497,COM00941.00,2002,Clean coal,F.stc,12490000,,July-June,det_1138,
6498,COM00941.00,2002,Coal mined,F.stc,12490000,,July-June,det_1138,
6499,COM00941.00,2003,Clean coal,F.stc,13790000,,July-June,det_1138,
6500,COM00941.00,2003,Coal mined,F.stc,13790000,,July-June,det_1138,
6501,COM00941.00,2004,Clean coal,F.stc,13340000,,July-June,det_1138,
6502,COM00941.00,2004,Coal mined,F.stc,13340000,,July-June,det_1138,
6503,COM00941.00,2005,Clean coal,F.stc,12600000,,July-June,det_1137,
6504,COM00941.00,2005,Coal mined,F.stc,12600000,,July-June,det_1137,
6505,COM00941.00,2006,Clean coal,F.stc,11805000,,July-June,det_1137,
6506,COM00941.00,2006,Coal mined,F.stc,11805000,,July-June,det_1137,
6507,COM00941.00,2007,Clean coal,F.stc,11304000,,July-June,det_1137,
6508,COM00941.00,2007,Coal mined,F.stc,11304000,,July-June,det_1137,
6509,COM00941.00,2008,Clean coal,F.stc,11302000,,July-June,det_1148,
6510,COM00941.00,2008,Coal mined,F.stc,11302000,,July-June,det_1148,
6511,COM00951.00,2000,Clean coal,F.coal,5896800,5896800,,det_2153,
6512,COM00951.00,2000,Coal mined,F.coal,5896800,5896800,,det_2153,
6513,COM00951.00,2001,Clean coal,F.coal,5533920,5533920,,det_2152,
6514,COM00951.00,2001,Coal mined,F.coal,5533920,5533920,,det_2152,
6515,COM00951.00,2002,Clean coal,F.coal,4989600,4989600,,det_1410,
6516,COM00951.00,2002,Coal mined,F.coal,4989600,4989600,,det_1410,
6517,COM00951.00,2003,Clean coal,F.coal,4989600,4989600,,det_1410,
6518,COM00951.00,2003,Coal mined,F.coal,4989600,4989600,,det_1410,
6519,COM00951.00,2004,Clean coal,F.coal,4626720,4626720,,det_1410,
6520,COM00951.00,2004,Coal mined,F.coal,4626720,4626720,,det_1410,
6521,COM00951.00,2005,Clean coal,F.coal,3900960,3900960,,det_2161,
6522,COM00951.00,2005,Coal mined,F.coal,3900960,3900960,,det_2161,
6523,COM00951.00,2009,Clean coal,F.coal,1905120,,,det_2150,
6524,COM00951.00,2009,Coal mined,F.coal,1905120,,,det_2150,
6525,COM00951.00,2010,Clean coal,F.coal,997920,,,det_1642,
6526,COM00951.00,2010,Coal mined,F.coal,997920,,,det_1642,
6527,COM00951.00,2011,Clean coal,F.coal,1088640,,,det_1642,
6528,COM00951.00,2011,Coal mined,F.coal,1088640,,,det_1642,
6529,COM00951.00,2012,Clean coal,F.coal,1451520,,,det_1642,
6530,COM00951.00,2012,Coal mined,F.coal,1451520,,,det_1642,
6531,COM00952.00,2001,Clean coal,F.sbc,3200000,,,det_2209,
6532,COM00952.00,2001,Coal mined,F.sbc,3200000,,,det_2209,
6533,COM00952.00,2002,Clean coal,F.sbc,3000000,,,det_2208,
6534,COM00952.00,2002,Coal mined,F.sbc,3000000,,,det_2208,
6535,COM00952.00,2003,Clean coal,F.sbc,3000000,,,det_2207,
6536,COM00952.00,2003,Coal mined,F.sbc,3000000,,,det_2207,
6537,COM00952.00,2004,Clean coal,F.sbc,2900000,,,det_2206,
6538,COM00952.00,2004,Coal mined,F.sbc,2900000,,,det_2206,
6539,COM00952.00,2005,Clean coal,F.sbc,3100000,,,det_2205,
6540,COM00952.00,2005,Coal mined,F.sbc,3100000,,,det_2205,
6541,COM00952.00,2006,Clean coal,F.sbc,3100000,,,det_2204,
6542,COM00952.00,2006,Coal mined,F.sbc,3100000,,,det_2204,
6543,COM00952.00,2007,Clean coal,F.sbc,3100000,,,det_2203,
6544,COM00952.00,2007,Coal mined,F.sbc,3100000,,,det_2203,
6545,COM00952.00,2008,Clean coal,F.sbc,3100000,,,det_2202,
6546,COM00952.00,2008,Coal mined,F.sbc,3100000,,,det_2202,
6547,COM00952.00,2009,Clean coal,F.sbc,3300000,,,det_2201,
6548,COM00952.00,2009,Coal mined,F.sbc,3300000,,,det_2201,
6549,COM00952.00,2010,Clean coal,F.sbc,3100000,,,det_1430,
6550,COM00952.00,2010,Coal mined,F.sbc,3100000,,,det_1430,
6551,COM00952.00,2011,Clean coal,F.sbc,3000000,,,det_2200,
6552,COM00952.00,2011,Coal mined,F.sbc,3000000,,,det_2200,
6553,COM00952.00,2012,Clean coal,F.sbc,2900000,,,det_1429,
6554,COM00952.00,2012,Coal mined,F.sbc,2900000,,,det_1429,
6555,COM00952.00,2013,Clean coal,F.sbc,2900000,,,det_1647,
6556,COM00952.00,2013,Coal mined,F.sbc,2900000,,,det_1647,
6557,COM00952.00,2014,Clean coal,F.sbc,2483460,2653560,,det_2186,"The data given in the report for this year reflect the Company’s 0% ownership up to 28.04.2014 and 100% ownership thereafter. Therefore, real production data are estimated by using available data and adjusting it to a full year by multiplying given data with (12/8)."
6558,COM00952.00,2014,Coal mined,F.sbc,2483460,2653560,,det_2186,"The data given in the report for this year reflect the Company’s 0% ownership up to 28.04.2014 and 100% ownership thereafter. Therefore, real production data are estimated by using available data and adjusting it to a full year by multiplying given data with (12/8)."
6559,COM00952.00,2015,Clean coal,F.sbc,1811678,1788998,,det_2185,
6560,COM00952.00,2015,Coal mined,F.sbc,1811678,1788998,,det_2185,
