id,facility_id,year,product,value_tonnes,transport_to,transport_by,export,export_to,reporting_period,source_id,comment
657,COM00840.00,2019,,,,"Road, Rail",,,,det_1167,
658,COM00850.00,,F.sbc,,"Bayswater Power Station, Liddell Power Station",conveyor Belt,,,,det_1608,
659,COM00850.00,,F.sbc,,Newcastle port,Rail,,,,det_1608,
660,COM00852.00,,,,Port Hedland,Rail,,,,det_1608,
661,COM00853.00,2019,Con.Ni,,Leinster,Road,No,,,det_1608,
662,COM00856.00,,,,Port Hedland,Rail,,,,det_1608,
663,COM00858.00,2019,F.coc,,,Rail,,,,det_1399,
664,COM00861.00,2018,,,,"Air, Sea",,,,det_1065,
665,COM00869.00,2020,F.coal,,NPLCT (North Pulau Laut Coal Terminal),,,,,det_1510,
666,COM00873.00,2003,F.coal,,,Rail,,,,det_1425,
667,COM00875.00,,F.coal,,Port of Newcastle,,,,,det_1545,
668,COM00879.00,,O.FeTiO3,,Namakwa Sands Smelter,Rail,No,,,det_2823,
669,COM00879.00,,O.TiO2,,Namakwa Sands Smelter,Rail,No,,,det_2823,
670,COM00879.00,,O.Zr,,Namakwa Sands Smelter,Rail,No,,,det_2823,
671,COM00887.00,2019,F.sbc,,Four corners Power Plant,Rail,No,,,det_1608,
672,COM00889.00,,Con.Cu,,Port at Setubal,,,,,det_1204,
673,COM00889.00,,Con.Zn,,Port at Setubal,,,,,det_1204,
674,COM00892.00,2018,F.coal,,,"Truck, Rail",,,,det_1431,
675,COM00912.00,2019,F.coal,,,Rail,,,,det_2144,
676,COM00915.00,2019,F.coal,,,"Rail, Export Vessel",,,,det_2144,
677,COM00916.00,,,,,"Air, Road",,,,det_1681,
678,COM00924.00,,F.coc,,"Hay Point port, Gladstone port, Dalrymple Bay port, Abbot Point port",Rail,,,,det_1608,
679,COM00937.00,,,,,Road,,,,det_1608,
680,COM00949.00,2018,,,,"Air, Road",,,,det_1065,
681,COM00952.00,2017,F.coal,,,Truck,,,,det_1427,
682,COM00955.01,2019,Oth.cuca,,"Antofagasta port, Mejilones port",Rail,,,,det_1608,
683,COM00955.02,2019,Oth.cuca,,Iquique port,Road,,,,det_1608,
684,COM00956.00,2008,O.Al,4684684,Damanjodi Refinery,Conveyor belt,No,,April-March,det_2011,
685,COM00956.00,2009,O.Al,4700027,Damanjodi Refinery,Conveyor belt,No,,April-March,det_2011,
686,COM00956.00,2010,O.Al,4878888,Damanjodi Refinery,Conveyor belt,No,,April-March,det_2010,
687,COM00956.00,2011,O.Al,4823908,Damanjodi Refinery,Conveyor belt,No,,April-March,det_2010,
688,COM00956.00,2012,O.Al,5002626,Damanjodi Refinery,Conveyor belt,No,,April-March,det_2010,
689,COM00956.00,2013,O.Al,5419391,Damanjodi Refinery,Conveyor belt,No,,April-March,det_2010,
690,COM00956.00,2014,O.Al,6292677,Damanjodi Refinery,Conveyor belt,No,,April-March,det_2010,
691,COM00956.00,2015,O.Al,5739120,Damanjodi Refinery,Conveyor belt,No,,April-March,det_2009,
692,COM00956.00,2016,O.Al,6340142,Damanjodi Refinery,Conveyor belt,No,,April-March,det_2009,
693,COM00956.00,2017,O.Al,6825000,Damanjodi Refinery,Conveyor belt,No,,April-March,det_2009,
694,COM00956.00,2018,O.Al,7025109,Damanjodi Refinery,Conveyor belt,No,,April-March,det_2009,
695,COM00956.00,2019,O.Al,7230546,Damanjodi Refinery,Conveyor belt,No,,April-March,det_2009,
696,COM00960.00,,O.Al,,Alunorte,,No,,,det_1161,
697,COM00965.00,2016,F.coal,,,"Rail, Barge",,,,det_2162,
698,COM00969.00,,F.coc,,"Hay Point port, Gladstone port, Dalrymple Bay port, Abbot Point port",Rail,,,,det_1608,
699,COM00974.00,2017,F.coal,,,Rail,,,,det_2174,
700,COM00996.00,2019,,,,Road,,,,det_1270,
701,COM00999.00,,F.coc,,"Hay Point port, Dalrymple Bay port",Rail,,,,det_1608,
702,COM01005.00,2017,F.coal,,,Rail,,,,det_1427,
703,COM01010.00,,,,Mount Goldsworthy at Mining Area C,,,,,det_1608,
704,COM01012.00,2018,Con.Fe,,Zenica steel plant,Road,No,,,det_1918,
705,COM01012.00,2019,Con.Fe,,Zenica steel plant,Road,No,,,det_1218,
706,COM01016.00,2020,F.coal,,PT. Adaro Indonesia port Kelanis,Truck,,,,det_1508,
707,COM01036.00,2020,F.coal,,Tanjung Bara Coal Terminal,Conveyor belt,,,,det_1510,
708,COM01070.00,2019,F.coal,,,Rail,,,,det_2144,
709,COM01073.00,2019,F.lig,,Red Hills Power Plant,,,,,det_1373,
710,COM01080.00,2003,F.coal,,,"Rail, Truck",,,,det_1425,
711,COM01086.00,2009,O.Ni,190345,,,Yes,Japan,,det_2236,Nickel grade: 2.07%
712,COM01086.00,2009,O.Ni,272140,,,Yes,China,,det_2236,Nickel grade: 1.68%
713,COM01086.00,2009,O.Ni,2520231,Coral Bay Nickel Corporation,,No,,,det_2236,Nickel grade: 1.12%
714,COM01086.00,2010,O.Ni,224672,,,Yes,Japan,,det_2236,Nickel grade: 2.03%
715,COM01086.00,2010,O.Ni,1030690,,,Yes,China,,det_2236,Nickel grade: 1.75%
716,COM01086.00,2010,O.Ni,2620989,Coral Bay Nickel Corporation,,No,,,det_2236,Nickel grade: 1.33%
717,COM01086.00,2011,O.Ni,432831,,,Yes,Japan,,det_2236,Nickel grade: 1.88%
718,COM01086.00,2011,O.Ni,1689425,,,Yes,China,,det_2236,Nickel grade: 1.63%
719,COM01086.00,2011,O.Ni,2976864,Coral Bay Nickel Corporation,,No,,,det_2236,Nickel grade: 1.31%
720,COM01086.00,2012,O.Ni,480976,,,Yes,Japan,,det_2235,Nickel grade: 1.8%
721,COM01086.00,2012,O.Ni,1793848,,,Yes,China,,det_2235,Nickel grade: 1.57%
722,COM01086.00,2012,O.Ni,3351554,Coral Bay Nickel Corporation,,No,,,det_2235,Nickel grade: 1.26%
723,COM01086.00,2013,O.Ni,376176,,,Yes,Japan,,det_2235,Nickel grade: 1.73%
724,COM01086.00,2013,O.Ni,1352072,,,Yes,China,,det_2235,Nickel grade: 1.5%
725,COM01086.00,2013,O.Ni,3405281,Coral Bay Nickel Corporation,,No,,,det_2235,Nickel grade: 1.21%
726,COM01086.00,2013,O.Ni,640901,,,Yes,China,,det_2235,Nickel grade: 0.84%
727,COM01086.00,2014,O.Ni,917257,,,Yes,Japan,,det_2234,Nickel grade: 1.59%
728,COM01086.00,2014,O.Ni,1353255,,,Yes,China,,det_2234,Nickel grade: 1.48%
729,COM01086.00,2014,O.Ni,3382826,Coral Bay Nickel Corporation,,No,,,det_2234,Nickel grade: 1.2%
730,COM01086.00,2014,O.Ni,319050,,,Yes,China,,det_2234,Nickel grade: 0.85%
731,COM01086.00,2015,O.Ni,756565,,,Yes,Japan,,det_2234,Nickel grade: 1.57%
732,COM01086.00,2015,O.Ni,2312220,,,Yes,China,,det_2234,Nickel grade: 1.41%
733,COM01086.00,2015,O.Ni,111460,,,Yes,Australia,,det_2234,Nickel grade: 1.36%
734,COM01086.00,2015,O.Ni,3371643,Coral Bay Nickel Corporation,,No,,,det_2234,Nickel grade: 1.17%
735,COM01086.00,2016,O.Ni,553793,,,Yes,Japan,,det_2234,Nickel grade: 1.59%
736,COM01086.00,2016,O.Ni,1719682,,,Yes,China,,det_2234,Nickel grade: 1.48%
737,COM01086.00,2016,O.Ni,3449229,Coral Bay Nickel Corporation,,No,,,det_2234,Nickel grade: 1.07%
738,COM01086.00,2016,O.Ni,321617,,,Yes,China,,det_2234,Nickel grade: 0.87%
739,COM01086.00,2016,O.Ni,113150,,,Yes,Australia,,det_2234,Nickel grade: 0.85%
740,COM01086.00,2017,O.Ni,504627,,,Yes,Japan,,det_1447,Nickel grade: 1.51%
741,COM01086.00,2017,O.Ni,1608499,,,Yes,China,,det_1447,Nickel grade: 1.42%
742,COM01086.00,2017,O.Ni,3424587,Coral Bay Nickel Corporation,,No,,,det_1447,Nickel grade: 1.06%
743,COM01086.00,2017,O.Ni,171050,,,Yes,China,,det_1447,Nickel grade: 0.89%
744,COM01086.00,2018,O.Ni,398071,,,Yes,Japan,,det_1447,Nickel grade: 1.5%
745,COM01086.00,2018,O.Ni,1804971,,,Yes,China,,det_1447,Nickel grade: 1.45%
746,COM01086.00,2018,O.Ni,3424587,Coral Bay Nickel Corporation,,No,,,det_1447,Nickel grade: 1.05%
747,COM01086.00,2019,O.Ni,398310,,,Yes,Japan,,det_1447,Nickel grade: 1.51%
748,COM01086.00,2019,O.Ni,1053081,,,Yes,China,,det_1447,Nickel grade: 1.51%
749,COM01086.00,2019,O.Ni,3424587,Coral Bay Nickel Corporation,,No,,,det_1447,Nickel grade: 1.05%
750,COM01088.00,2019,F.coal,,,"Truck, Barge",,,,det_1411,
751,COM01089.00,2019,,,,"Rail, Lake vessels, Road",,,,det_1218,
752,COM01090.00,2018,,,,"Railway, Sea",,,,det_1065,
753,COM01092.00,2012,F.coal,,,"Rail, Conveyor belt",,,,det_1419,
754,COM01097.00,,Con.Cu,,Port of Burnie / Smelters in Hobart and Port Pirie,Rail / Sea,,,,det_2819,
755,COM01097.00,,Con.Pb,,Port of Burnie / Smelters in Hobart and Port Pirie,Rail / Sea,,,,det_2819,
756,COM01097.00,,Con.Zn,,Port of Burnie / Smelters in Hobart and Port Pirie,Rail / Sea,,,,det_2819,
757,COM01097.00,,Me.Au,,Refinery in Australia,,,,,det_2819,
758,COM01107.00,2019,,,,Road,,,,det_1167,
759,COM01120.00,2019,O.Fe,,El Volcan,"Truck, Rail",No,,,det_1218,
760,COM01121.00,2017,F.coal,,,"Truck, Conveyor belt",,,,det_1427,
761,COM01124.02,,Con.Cu,,La Caridad,,,,,det_1022,
762,COM01130.00,2019,O.Al,,Chalco Henan Branch,"Rail, Road",No,,,det_1274,
763,COM01134.00,,F.coc,,"Hay Point port, Gladstone port, Dalrymple Bay port, Abbot Point port",Rail,,,,det_1608,
764,COM01135.00,2020,F.coal,,NPLCT (North Pulau Laut Coal Terminal),,,,,det_1510,
765,COM01137.00,2020,F.coal,,NPLCT (North Pulau Laut Coal Terminal),,,,,det_1510,
766,COM01139.00,2017,F.coal,,,Truck,,,,det_1427,
767,COM01145.00,2019,F.coal,,,"Truck, Barge",,,,det_1411,
768,COM01148.00,2020,F.coal,,NPLCT (North Pulau Laut Coal Terminal),,,,,det_1510,
769,COM01151.00,2013,Me.Au,,,Air freight,Yes,Gold refinery in Australia,,det_2819,
770,COM01151.00,2013,Oth.cuca,,,"Road, Sea",Yes,"Asia, Europe",,det_2819,
771,COM01154.00,,,,Ponta da Madeira maritime terminal,"Trucks, rail",,,,det_1159,
772,COM01155.00,,,,Ponta da Madeira maritime terminal,Rail,,,,det_1159,
773,COM01156.00,,,,Ponta da Madeira maritime terminal,Rail,,,,det_1159,
774,COM01173.00,2017,F.coal,,,Truck,,,,det_1427,
775,COM01180.00,2019,F.coal,,,"Rail, Export Vessel",,,,det_2144,
776,COM01181.00,2012,F.coal,,,Barge,,,,det_1419,
777,COM01190.00,2019,,,,"Road, Rail",,,,det_1167,
778,COM01201.00,2010,,,Port of Luderitz,Truck,No,,,det_1689,
779,COM01201.00,2012,,,Port of Luderitz,Truck,No,,,det_1308,
780,COM01201.00,2013,,,Port of Luderitz,Truck,No,,,det_1308,
781,COM01201.00,2014,,,Port of Luderitz,Truck,No,,,det_1309,
782,COM01201.00,2015,,,Port of Luderitz,Truck,No,,,det_1309,
783,COM01201.00,2016,,,Port of Luderitz,Truck,No,,,det_1309,
784,COM01201.00,2017,,,Port of Luderitz,Truck,No,,,det_1307,
785,COM01201.00,2018,,,Port of Luderitz,Truck,No,,,det_1307,
786,COM01201.00,2019,,,Port of Luderitz,Truck,No,,,det_1307,
787,COM01206.00,2019,F.coal,,,Rail,,,,det_2144,
788,COM01208.00,,,,River port at Malili,Truck,,,,det_1159,
789,COM01211.00,2019,F.lig,,Henry W. Pirkey Plant,,,,,det_1373,
790,COM01214.00,,F.coc,,"Hay Point port, Dalrymple Bay port",Rail,,,,det_1608,
791,COM01218.00,2008,F.coal,,,"Rail, Truck",,,,det_1422,
792,COM01248.00,2009,O.Ni,494121,,,Yes,Japan,,det_2236,Nickel grade: 2.09%
793,COM01248.00,2009,O.Ni,249411,,,Yes,China,,det_2236,Nickel grade: 1.84%
794,COM01248.00,2010,O.Ni,676914,,,Yes,Japan,,det_2236,Nickel grade: 1.9%
795,COM01248.00,2010,O.Ni,454788,,,Yes,China,,det_2236,Nickel grade: 1.82%
796,COM01248.00,2010,O.Ni,68345,Coral Bay Nickel Corporation,,No,,,det_2236,Nickel grade: 1.23%
797,COM01248.00,2011,O.Ni,268564,,,Yes,Japan,,det_2236,Nickel grade: 1.94%
798,COM01248.00,2011,O.Ni,744699,,,Yes,China,,det_2236,Nickel grade: 1.73%
799,COM01248.00,2011,O.Ni,651490,,,Yes,China,,det_2236,Nickel grade: 1.02%
800,COM01248.00,2012,O.Ni,649714,,,Yes,Japan,,det_2235,Nickel grade: 1.82%
801,COM01248.00,2012,O.Ni,1021709,,,Yes,China,,det_2235,Nickel grade: 1.61%
802,COM01248.00,2012,O.Ni,710090,,,Yes,China,,det_2235,Nickel grade: 1.02%
803,COM01248.00,2013,O.Ni,445012,,,Yes,Japan,,det_2235,Nickel grade: 1.76%
804,COM01248.00,2013,O.Ni,971576,,,Yes,China,,det_2235,Nickel grade: 1.62%
805,COM01248.00,2013,O.Ni,1602333,,,Yes,China,,det_2235,Nickel grade: 0.93%
806,COM01248.00,2013,O.Ni,874229,Taganito HPAL Nickel Corporation,,No,,,det_2235,Nickel grade: 1.05%
807,COM01248.00,2014,O.Ni,655919,,,Yes,Japan,,det_2234,Nickel grade: 1.69%
808,COM01248.00,2014,O.Ni,1610412,,,Yes,China,,det_2234,Nickel grade: 1.54%
809,COM01248.00,2014,O.Ni,797996,,,Yes,China,,det_2234,Nickel grade: 0.98%
810,COM01248.00,2014,O.Ni,4023354,Taganito HPAL Nickel Corporation,,No,,,det_2234,Nickel grade: 1%
811,COM01248.00,2015,O.Ni,647191,,,Yes,Japan,,det_2234,Nickel grade: 1.7%
812,COM01248.00,2015,O.Ni,1853716,,,Yes,China,,det_2234,Nickel grade: 1.5%
813,COM01248.00,2015,O.Ni,813473,,,Yes,China,,det_2234,Nickel grade: 0.96%
814,COM01248.00,2015,O.Ni,4426288,Taganito HPAL Nickel Corporation,,No,,,det_2234,Nickel grade: 1.09%
815,COM01248.00,2016,O.Ni,601870,,,Yes,Japan,,det_2234,Nickel grade: 1.72%
816,COM01248.00,2016,O.Ni,1735821,,,Yes,China,,det_2234,Nickel grade: 1.54%
817,COM01248.00,2016,O.Ni,1545824,,,Yes,China,,det_2234,Nickel grade: 0.96%
818,COM01248.00,2016,O.Ni,4113167,Taganito HPAL Nickel Corporation,,No,,,det_2234,Nickel grade: 1.12%
819,COM01248.00,2017,O.Ni,739570,,,Yes,Japan,,det_1447,Nickel grade: 1.63%
820,COM01248.00,2017,O.Ni,2315279,,,Yes,China,,det_1447,Nickel grade: 1.49%
821,COM01248.00,2017,O.Ni,4589953,Taganito HPAL Nickel Corporation,,No,,,det_1447,Nickel grade: 1.09%
822,COM01248.00,2018,O.Ni,647184,,,Yes,Japan,,det_1447,Nickel grade: 1.68%
823,COM01248.00,2018,O.Ni,3364269,,,Yes,China,,det_1447,Nickel grade: 1.52%
824,COM01248.00,2018,O.Ni,546534,,,Yes,China,,det_1447,Nickel grade: 0.95%
825,COM01248.00,2018,O.Ni,4252688,Taganito HPAL Nickel Corporation,,No,,,det_1447,Nickel grade: 1.08%
826,COM01248.00,2019,O.Ni,593203,,,Yes,Japan,,det_1447,Nickel grade: 1.63%
827,COM01248.00,2019,O.Ni,3585087,,,Yes,China,,det_1447,Nickel grade: 1.57%
828,COM01248.00,2019,O.Ni,56900,,,Yes,China,,det_1447,Nickel grade: 0.99%
829,COM01248.00,2019,O.Ni,4927721,Taganito HPAL Nickel Corporation,,No,,,det_1447,Nickel grade: 1.08%
830,COM01254.00,2004,Con.Fe,310000,Geraldton Port,"Truck, Rail",,,July-June,det_2385,
831,COM01254.00,2004,Con.Fe,162000,Geraldton Port,"Truck, Rail",,,July-June,det_2385,
832,COM01254.00,2006,Con.Fe,832000,Geraldton Port,"Truck, Rail",,,July-June,det_2383,
833,COM01254.00,2006,Con.Fe,503000,Geraldton Port,"Truck, Rail",,,July-June,det_2383,
834,COM01254.00,2007,Con.Fe,1425000,Geraldton Port,"Truck, Rail",,,July-June,det_2382,
835,COM01254.00,2007,Con.Fe,976000,Geraldton Port,"Truck, Rail",,,July-June,det_2382,
836,COM01254.00,2008,Con.Fe,1732000,Geraldton Port,"Truck, Rail",,,July-June,det_2382,
837,COM01254.00,2008,Con.Fe,753000,Geraldton Port,"Truck, Rail",,,July-June,det_2382,
838,COM01254.00,2009,Con.Fe,1383000,Geraldton Port,"Truck, Rail",,,July-June,det_2381,
839,COM01254.00,2009,Con.Fe,1297000,Geraldton Port,"Truck, Rail",,,July-June,det_2381,
840,COM01254.00,2010,Con.Fe,1826000,Geraldton Port,"Truck, Rail",,,July-June,det_2381,
841,COM01254.00,2010,Con.Fe,1260000,Geraldton Port,"Truck, Rail",,,July-June,det_2381,
842,COM01254.00,2011,Con.Fe,1184000,Geraldton Port,"Truck, Rail",,,July-June,det_2380,
843,COM01254.00,2011,Con.Fe,1641000,Geraldton Port,"Truck, Rail",,,July-June,det_2380,
844,COM01254.00,2012,Con.Fe,880000,Geraldton Port,"Truck, Rail",,,July-June,det_2380,
845,COM01254.00,2012,Con.Fe,737000,Geraldton Port,"Truck, Rail",,,July-June,det_2380,
846,COM01254.00,2013,Con.Fe,1631000,Geraldton Port,"Truck, Rail",,,July-June,det_2379,
847,COM01254.00,2013,Con.Fe,882000,Geraldton Port,"Truck, Rail",,,July-June,det_2379,
848,COM01254.00,2014,Con.Fe,2187000,Geraldton Port,"Truck, Rail",,,July-June,det_2379,
849,COM01254.00,2014,Con.Fe,622000,Geraldton Port,"Truck, Rail",,,July-June,det_2379,
850,COM01257.00,2007,F.coal,6310400,Tarahan Port,,,,,det_2421,
851,COM01257.00,2007,F.coal,1695690,Kertapati Port,,,,,det_2421,
852,COM01257.00,2008,F.coal,8388400,Tarahan Port,,,,,det_1513,
853,COM01257.00,2008,F.coal,1900030,Kertapati Port,,,,,det_1513,
854,COM01257.00,2009,F.coal,8498150,Tarahan Port,,,,,det_1513,
855,COM01257.00,2009,F.coal,1956430,Kertapati Port,,,,,det_1513,
856,COM01257.00,2010,F.coal,8712100,Tarahan Port,,,,,det_1513,
857,COM01257.00,2010,F.coal,2050940,Kertapati Port,,,,,det_1513,
858,COM01257.00,2011,F.coal,9368000,Tarahan Port,,,,,det_2420,
859,COM01257.00,2011,F.coal,2108710,Kertapati Port,,,,,det_2420,
860,COM01257.00,2012,F.coal,10217850,Tarahan Port,,,,,det_2420,
861,COM01257.00,2012,F.coal,1716165,Kertapati Port,,,,,det_2420,
862,COM01257.00,2013,F.coal,10930400,Tarahan Port,,,,,det_2420,
863,COM01257.00,2013,F.coal,1889195,Kertapati Port,,,,,det_2420,
864,COM01257.00,2014,F.coal,12690850,Tarahan Port,,,,,det_2420,
865,COM01257.00,2014,F.coal,2158575,Kertapati Port,,,,,det_2420,
866,COM01257.00,2015,F.coal,13497100,Tarahan Port,,,,,det_2420,
867,COM01257.00,2015,F.coal,2294530,Kertapati Port,,,,,det_2420,
868,COM01257.00,2016,F.coal,14706099,Tarahan Port,,,,,det_1512,
869,COM01257.00,2016,F.coal,3014728,Kertapati Port,,,,,det_1512,
870,COM01257.00,2017,F.coal,18261978,Tarahan Port,,,,,det_1512,
871,COM01257.00,2017,F.coal,3101352,Kertapati Port,,,,,det_1512,
872,COM01257.00,2018,F.coal,19670165,Tarahan Port,,,,,det_1512,
873,COM01257.00,2018,F.coal,3017087,Kertapati Port,,,,,det_1512,
874,COM01257.00,2019,F.coal,20783148,Tarahan Port,,,,,det_1512,
875,COM01257.00,2019,F.coal,3458856,Kertapati Port,,,,,det_1512,
876,COM01257.00,2020,F.coal,18226112,Tarahan Port,,,,,det_1512,
877,COM01257.00,2020,F.coal,5571504,Kertapati Port,,,,,det_1512,
878,COM01282.00,2013,Con.Fe,,"Port at Marquette, Michigan",Rail,No,,,det_1237,
879,COM01282.00,2014,Con.Fe,,"Port at Marquette, Michigan",Rail,No,,,det_1234,
880,COM01282.00,2015,Con.Fe,,"Port at Marquette, Michigan",Rail,No,,,det_1950,
881,COM01282.00,2016,Con.Fe,,"Port at Marquette, Michigan",Rail,No,,,det_1949,
882,COM01282.00,2017,Con.Fe,,"Port at Marquette, Michigan",Rail,No,,,det_1235,
883,COM01282.00,2018,Con.Fe,,"Port at Marquette, Michigan",Rail,No,,,det_1948,
884,COM01282.00,2019,Con.Fe,,"Port at Marquette, Michigan",Rail,No,,,det_1233,
885,COM01283.00,2020,,,,Rail,,,,det_2826,
886,COM01290.00,2019,Con.Cu,,ILO,Rail,,,,det_1014,
887,COM01290.00,2019,Con.Mo,,ILO,Rail,,,,det_1014,
888,COM01301.00,,,,,Road,,,,det_1681,
889,COM01302.00,2019,F.coal,,,"Rail, Barge",,,,det_1411,
890,COM01303.00,2018,F.coal,,,Truck,,,,det_1431,
891,COM01305.00,2006,Me.Cu,,Silvassa,,No,,,det_2012,
892,COM01305.00,2007,Me.Cu,,Silvassa,,No,,,det_2012,
893,COM01305.00,2008,Me.Cu,,Silvassa,,No,,,det_1689,
894,COM01305.00,2009,Me.Cu,,Silvassa,,No,,,det_1689,
895,COM01305.00,2010,Me.Cu,,Silvassa,,No,,,det_1689,
896,COM01305.00,2011,Me.Cu,,Silvassa,,No,,,det_1308,
897,COM01305.00,2012,Me.Cu,,Silvassa,,No,,,det_1308,
898,COM01305.00,2013,Me.Cu,,Silvassa,,No,,,det_1308,
899,COM01305.00,2014,Me.Cu,,Silvassa,,No,,,det_1309,
900,COM01305.00,2015,Me.Cu,,Silvassa,,No,,,det_1309,
901,COM01305.00,2016,Me.Cu,,Silvassa,,No,,,det_1309,
902,COM01305.00,2017,Me.Cu,,Silvassa,,No,,,det_1307,
903,COM01305.00,2018,Me.Cu,,Silvassa,,No,,,det_1307,
904,COM01305.00,2019,Me.Cu,,Silvassa,,No,,,det_1307,
905,COM01307.00,2019,F.coal,,,"Rail, Truck",,,,det_2144,
906,COM01311.00,2019,,,,"Road, Rail",,,,det_1167,
907,COM01319.00,2013,Con.Fe,,"Port at Duluth, Minnesota",Rail,No,,,det_1237,
908,COM01319.00,2014,Con.Fe,,"Port at Duluth, Minnesota",Rail,No,,,det_1234,
909,COM01319.00,2015,Con.Fe,,"Port at Duluth, Minnesota",Rail,No,,,det_1950,
910,COM01319.00,2016,Con.Fe,,"Port at Duluth, Minnesota",Rail,No,,,det_1949,
911,COM01319.00,2017,Con.Fe,,"Port at Duluth, Minnesota",Rail,No,,,det_1235,
912,COM01319.00,2018,Con.Fe,,"Port at Duluth, Minnesota",Rail,No,,,det_1948,
913,COM01319.00,2019,Con.Fe,,"Port at Duluth, Minnesota",Rail,No,,,det_1233,
914,COM01338.00,2019,F.stc,,,Truck,,,,det_1399,
915,COM01343.00,2008,F.coal,,,Rail,,,,det_1422,
916,COM01351.00,2019,F.coal,,,"Rail, Export Vessel",,,,det_2144,
917,COM01353.00,2019,F.coal,,,"Rail, Truck, Barge",,,,det_1411,
918,COM01355.00,2018,,,,"Road, Air, Sea",,,,det_1065,
919,COM01360.00,2019,F.stc,,,Rail,,,,det_1399,
920,COM01362.00,2015,F.coal,,,"Rail, Truck",,,,det_1417,
921,COM01364.00,2011,O.Fe,,Port of Buchanan,Rail,No,,,det_1923,
922,COM01364.00,2012,O.Fe,,Port of Buchanan,Rail,No,,,det_1922,
923,COM01364.00,2013,O.Fe,,Port of Buchanan,Rail,No,,,det_1220,
924,COM01364.00,2014,O.Fe,,Port of Buchanan,Rail,No,,,det_1221,
925,COM01364.00,2015,O.Fe,,Port of Buchanan,Rail,No,,,det_1921,
926,COM01364.00,2016,O.Fe,,Port of Buchanan,Rail,No,,,det_1920,
927,COM01364.00,2017,O.Fe,,Port of Buchanan,Rail,No,,,det_1919,
928,COM01364.00,2018,O.Fe,,Port of Buchanan,Rail,No,,,det_1918,
929,COM01364.00,2019,O.Fe,,Port of Buchanan,Rail,No,,,det_1218,
930,COM01370.00,2019,F.coal,,,"Truck, Rail",,,,det_2144,
931,COM01371.00,2019,F.coal,,,Truck,,,,det_2144,
932,COM01373.00,2019,F.coal,,,"Rail, Export Vessel",,,,det_2144,
933,COM01376.00,2003,F.coal,,,Rail,,,,det_1425,
934,COM01378.00,2013,Me.Al2O3,,Bayside,,Yes,,,det_1136,
935,COM01378.00,2019,Me.Al2O3,,Hillside,,Yes,,,det_1147,
936,COM01380.01,2019,O.Al,,Chalco Henan Branch,"Rail, Road",No,,,det_1274,
937,COM01380.03,2019,O.Al,,Chalco Henan Branch,"Rail, Road",No,,,det_1274,
938,COM01380.04,2019,O.Al,,Chalco Henan Branch,"Rail, Road",No,,,det_1274,
939,COM01385.00,2019,O.Al,,Chalco Henan Branch,"Rail, Road",No,,,det_1274,
940,COM01390.00,,,,Port Hedland,Rail,,,,det_1608,
941,COM01392.00,2019,O.Al,,Chalco Shandong Branch,"Rail, Road",No,,,det_1274,
